index,StartDateUTC,EndDateUTC
4401,2016-03-02 14:35:26.583,2016-03-02 14:38:41.577
4402,2016-03-02 14:38:41.577,2016-03-02 15:18:28.617
4403,2016-03-02 15:18:28.617,2016-03-02 15:24:25.497
4404,2016-03-02 15:24:25.497,2016-03-02 15:37:27.433
4405,2016-03-02 15:37:27.433,2016-03-02 15:39:54.547
4406,2016-03-02 15:39:54.547,2016-03-02 16:23:10.297
4407,2016-03-02 16:23:10.297,2016-03-02 16:25:22.340
4408,2016-03-02 16:25:22.340,2016-03-02 16:31:14.370
4409,2016-03-02 16:31:14.370,2016-03-02 16:33:41.270
4410,2016-03-02 16:33:41.270,2016-03-02 16:35:21.353
4411,2016-03-02 16:35:21.353,2016-03-02 16:39:47.367
4412,2016-03-02 16:39:47.367,2016-03-02 16:39:54.233
4413,2016-03-02 16:39:54.233,2016-03-02 17:12:35.947
4414,2016-03-02 17:12:35.947,2016-03-02 17:35:12.377
4415,2016-03-02 17:35:12.377,2016-03-02 18:14:05.940
4416,2016-03-02 18:14:05.940,2016-03-02 18:14:40.950
4417,2016-03-02 18:14:40.950,2016-03-02 18:22:24.917
4418,2016-03-02 18:22:24.917,2016-03-02 18:33:10.880
4419,2016-03-02 18:33:10.880,2016-03-02 18:35:25.013
4420,2016-03-02 18:35:25.013,2016-03-02 18:35:35.913
4421,2016-03-02 18:35:35.913,2016-03-02 18:38:39.940
4422,2016-03-02 18:38:39.940,2016-03-02 18:53:47.823
4423,2016-03-02 18:53:47.823,2016-03-02 18:56:40.880
4424,2016-03-02 18:56:40.880,2016-03-02 19:04:54.777
4425,2016-03-02 19:04:54.777,2016-03-02 19:08:26.917
4426,2016-03-02 19:08:26.917,2016-03-02 19:10:22.847
4427,2016-03-02 19:10:22.847,2016-03-02 19:16:16.753
4428,2016-03-02 19:16:16.753,2016-03-02 19:17:54.793
4429,2016-03-02 19:17:54.793,2016-03-02 19:28:34.800
4430,2016-03-02 19:28:34.800,2016-03-02 19:28:52.710
4431,2016-03-02 19:28:52.710,2016-03-02 19:33:02.787
4432,2016-03-02 19:33:02.787,2016-03-02 19:35:51.687
4433,2016-03-02 19:35:51.687,2016-03-02 20:08:11.603
4434,2016-03-02 20:08:11.603,2016-03-02 22:05:45.367
4435,2016-03-02 22:05:45.367,2016-03-02 22:08:56.377
4436,2016-03-02 22:08:56.377,2016-03-02 22:36:21.190
4437,2016-03-02 22:36:21.190,2016-03-02 22:38:44.157
4438,2016-03-02 22:38:44.157,2016-03-02 23:38:29.473
4439,2016-03-02 23:38:29.473,2016-03-02 23:41:01.387
4440,2016-03-02 23:41:01.387,2016-03-03 00:06:49.533
4441,2016-03-03 00:06:49.533,2016-03-03 00:25:51.527
4442,2016-03-03 00:25:51.527,2016-03-03 02:42:03.040
4443,2016-03-03 02:42:03.040,2016-03-03 03:12:07.013
4444,2016-03-03 03:12:07.013,2016-03-03 03:23:34.037
4445,2016-03-03 03:23:34.037,2016-03-03 04:12:01.233
4446,2016-03-03 04:12:01.233,2016-03-03 04:16:19.237
4447,2016-03-03 04:16:19.237,2016-03-03 04:18:09.233
4448,2016-03-03 04:18:09.233,2016-03-03 04:45:12.350
4449,2016-03-03 04:45:12.350,2016-03-03 06:41:46.303
4450,2016-03-03 06:41:46.303,2016-03-03 07:12:31.873
4451,2016-03-03 07:12:31.873,2016-03-03 07:14:02.760
4452,2016-03-03 07:14:02.760,2016-03-03 07:16:17.907
4453,2016-03-03 07:16:17.907,2016-03-03 07:18:49.780
4454,2016-03-03 07:18:49.780,2016-03-03 07:20:56.853
4455,2016-03-03 07:20:56.853,2016-03-03 07:23:32.930
4456,2016-03-03 07:23:32.930,2016-03-03 07:31:07.807
4457,2016-03-03 07:31:07.807,2016-03-03 07:31:40.820
4458,2016-03-03 07:31:40.820,2016-03-03 07:38:56.883
4459,2016-03-03 07:38:56.883,2016-03-03 07:45:06.123
4460,2016-03-03 07:45:06.123,2016-03-03 07:49:15.830
4461,2016-03-03 07:49:15.830,2016-03-03 08:02:10.007
4462,2016-03-03 08:02:10.007,2016-03-03 08:09:08.033
4463,2016-03-03 08:09:08.033,2016-03-03 08:19:28.890
4464,2016-03-03 08:19:28.890,2016-03-03 08:22:20.950
4465,2016-03-03 08:22:20.950,2016-03-03 08:24:47.897
4466,2016-03-03 08:24:47.897,2016-03-03 08:26:48.993
4467,2016-03-03 08:26:48.993,2016-03-03 08:28:16.100
4468,2016-03-03 08:28:16.100,2016-03-03 08:32:26.010
4469,2016-03-03 08:32:26.010,2016-03-03 08:32:48.913
4470,2016-03-03 08:32:48.913,2016-03-03 08:39:35.943
4471,2016-03-03 08:39:35.943,2016-03-03 08:46:17.200
4472,2016-03-03 08:46:17.200,2016-03-03 08:53:11.977
4473,2016-03-03 08:53:11.977,2016-03-03 08:53:23.110
4474,2016-03-03 08:53:23.110,2016-03-03 08:58:08.200
4475,2016-03-03 08:58:08.200,2016-03-03 09:08:33.400
4476,2016-03-03 09:08:33.400,2016-03-03 09:15:24.087
4477,2016-03-03 09:15:24.087,2016-03-03 09:15:38.160
4478,2016-03-03 09:15:38.160,2016-03-03 09:19:15.110
4479,2016-03-03 09:19:15.110,2016-03-03 09:42:06.200
4480,2016-03-03 09:42:06.200,2016-03-03 09:44:10.140
4481,2016-03-03 09:44:10.140,2016-03-03 10:57:10.450
4482,2016-03-03 10:57:10.450,2016-03-03 10:59:36.633
4483,2016-03-03 10:59:36.633,2016-03-03 11:00:45.457
4484,2016-03-03 11:00:45.457,2016-03-03 11:03:21.517
4485,2016-03-03 11:03:21.517,2016-03-03 11:09:16.477
4486,2016-03-03 11:09:16.477,2016-03-03 11:13:02.500
4487,2016-03-03 11:13:02.500,2016-03-03 11:27:24.637
4488,2016-03-03 11:27:24.637,2016-03-03 11:32:41.633
4489,2016-03-03 11:32:41.633,2016-03-03 12:44:20.867
4490,2016-03-03 12:44:20.867,2016-03-03 13:02:03.293
4491,2016-03-03 13:02:03.293,2016-03-03 13:17:16.970
4492,2016-03-03 13:17:16.970,2016-03-03 13:20:58.967
4493,2016-03-03 13:20:58.967,2016-03-03 13:24:34.977
4494,2016-03-03 13:24:34.977,2016-03-03 13:45:17.160
4495,2016-03-03 13:45:17.160,2016-03-03 13:50:25.223
4496,2016-03-03 13:50:25.223,2016-03-03 14:08:04.093
4497,2016-03-03 14:08:04.093,2016-03-03 14:21:55.217
4498,2016-03-03 14:21:55.217,2016-03-03 14:26:31.147
4499,2016-03-03 14:26:31.147,2016-03-03 14:28:38.143
4500,2016-03-03 14:28:38.143,2016-03-03 14:56:16.290
4501,2016-03-03 14:56:16.290,2016-03-03 15:02:47.260
4502,2016-03-03 15:02:47.260,2016-03-03 15:07:33.247
4503,2016-03-03 15:07:33.247,2016-03-03 15:17:12.290
4504,2016-03-03 15:17:12.290,2016-03-03 15:26:14.450
4505,2016-03-03 15:26:14.450,2016-03-03 15:29:11.427
4506,2016-03-03 15:29:11.427,2016-03-03 15:48:52.493
4507,2016-03-03 15:48:52.493,2016-03-03 15:55:00.503
4508,2016-03-03 15:55:00.503,2016-03-03 16:13:01.560
4509,2016-03-03 16:13:01.560,2016-03-03 16:16:13.573
4510,2016-03-03 16:16:13.573,2016-03-03 16:18:34.640
4511,2016-03-03 16:18:34.640,2016-03-03 16:41:58.063
4512,2016-03-03 16:41:58.063,2016-03-03 16:45:43.653
4513,2016-03-03 16:45:43.653,2016-03-03 16:48:55.790
4514,2016-03-03 16:48:55.790,2016-03-03 17:18:40.717
4515,2016-03-03 17:18:40.717,2016-03-03 17:19:34.750
4516,2016-03-03 17:19:34.750,2016-03-03 17:25:36.757
4517,2016-03-03 17:25:36.757,2016-03-03 17:36:00.670
4518,2016-03-03 17:36:00.670,2016-03-03 17:38:08.690
4519,2016-03-03 17:38:08.690,2016-03-03 17:39:38.720
4520,2016-03-03 17:39:38.720,2016-03-03 17:44:45.797
4521,2016-03-03 17:44:45.797,2016-03-03 17:46:10.620
4522,2016-03-03 17:46:10.620,2016-03-03 17:49:02.617
4523,2016-03-03 17:49:02.617,2016-03-03 18:04:37.600
4524,2016-03-03 18:04:37.600,2016-03-03 18:07:12.550
4525,2016-03-03 18:07:12.550,2016-03-03 18:11:22.550
4526,2016-03-03 18:11:22.550,2016-03-03 18:13:29.543
4527,2016-03-03 18:13:29.543,2016-03-03 18:42:13.437
4528,2016-03-03 18:42:13.437,2016-03-03 18:45:51.433
4529,2016-03-03 18:45:51.433,2016-03-03 18:56:48.393
4530,2016-03-03 18:56:48.393,2016-03-03 19:00:26.383
4531,2016-03-03 19:00:26.383,2016-03-03 19:08:08.413
4532,2016-03-03 19:08:08.413,2016-03-03 19:10:35.360
4533,2016-03-03 19:10:35.360,2016-03-03 19:15:30.633
4534,2016-03-03 19:15:30.633,2016-03-03 19:22:08.390
4535,2016-03-03 19:22:08.390,2016-03-03 19:42:05.253
4536,2016-03-03 19:42:05.253,2016-03-03 19:44:37.017
4537,2016-03-03 19:44:37.017,2016-03-03 19:55:13.190
4538,2016-03-03 19:55:13.190,2016-03-03 19:59:13.190
4539,2016-03-03 19:59:13.190,2016-03-03 19:59:34.200
4540,2016-03-03 19:59:34.200,2016-03-03 20:08:33.167
4541,2016-03-03 20:08:33.167,2016-03-03 20:18:22.133
4542,2016-03-03 20:18:22.133,2016-03-03 20:27:01.113
4543,2016-03-03 20:27:01.113,2016-03-03 20:40:25.183
4544,2016-03-03 20:40:25.183,2016-03-03 20:42:53.043
4545,2016-03-03 20:42:53.043,2016-03-03 21:03:22.140
4546,2016-03-03 21:03:22.140,2016-03-03 21:06:37.967
4547,2016-03-03 21:06:37.967,2016-03-03 21:07:17.137
4548,2016-03-03 21:07:17.137,2016-03-03 21:11:16.030
4549,2016-03-03 21:11:16.030,2016-03-03 21:12:26.950
4550,2016-03-03 21:12:26.950,2016-03-03 21:19:11.023
4551,2016-03-03 21:19:11.023,2016-03-03 21:21:47.910
4552,2016-03-03 21:21:47.910,2016-03-03 21:30:55.980
4553,2016-03-03 21:30:55.980,2016-03-03 21:34:07.950
4554,2016-03-03 21:34:07.950,2016-03-03 21:37:31.860
4555,2016-03-03 21:37:31.860,2016-03-03 21:37:47.860
4556,2016-03-03 21:37:47.860,2016-03-03 21:40:33.920
4557,2016-03-03 21:40:33.920,2016-03-03 21:52:50.827
4558,2016-03-03 21:52:50.827,2016-03-03 21:55:02.803
4559,2016-03-03 21:55:02.803,2016-03-03 22:30:14.677
4560,2016-03-03 22:30:14.677,2016-03-03 22:33:57.680
4561,2016-03-03 22:33:57.680,2016-03-03 22:38:42.667
4562,2016-03-03 22:38:42.667,2016-03-03 22:40:49.823
4563,2016-03-03 22:40:49.823,2016-03-03 22:46:04.783
4564,2016-03-03 22:46:04.783,2016-03-03 22:48:42.623
4565,2016-03-03 22:48:42.623,2016-03-03 22:58:31.783
4566,2016-03-03 22:58:31.783,2016-03-03 23:00:33.670
4567,2016-03-03 23:00:33.670,2016-03-03 23:25:48.550
4568,2016-03-03 23:25:48.550,2016-03-03 23:28:20.527
4569,2016-03-03 23:28:20.527,2016-03-03 23:54:01.440
4570,2016-03-03 23:54:01.440,2016-03-04 00:02:57.383
4571,2016-03-04 00:02:57.383,2016-03-04 00:03:42.387
4572,2016-03-04 00:03:42.387,2016-03-04 00:22:13.567
4573,2016-03-04 00:22:13.567,2016-03-04 00:25:32.420
4574,2016-03-04 00:25:32.420,2016-03-04 00:37:06.277
4575,2016-03-04 00:37:06.277,2016-03-04 00:41:51.377
4576,2016-03-04 00:41:51.377,2016-03-04 01:02:07.180
4577,2016-03-04 01:02:07.180,2016-03-04 01:06:38.200
4578,2016-03-04 01:06:38.200,2016-03-04 01:17:22.253
4579,2016-03-04 01:17:22.253,2016-03-04 01:19:31.130
4580,2016-03-04 01:19:31.130,2016-03-04 01:24:53.107
4581,2016-03-04 01:24:53.107,2016-03-04 01:33:54.080
4582,2016-03-04 01:33:54.080,2016-03-04 01:40:22.103
4583,2016-03-04 01:40:22.103,2016-03-04 01:42:28.110
4584,2016-03-04 01:42:28.110,2016-03-04 02:01:44.133
4585,2016-03-04 02:01:44.133,2016-03-04 02:07:12.530
4586,2016-03-04 02:07:12.530,2016-03-04 02:39:52.190
4587,2016-03-04 02:39:52.190,2016-03-04 02:42:57.280
4588,2016-03-04 02:42:57.280,2016-03-04 03:19:46.447
4589,2016-03-04 03:19:46.447,2016-03-04 03:22:26.327
4590,2016-03-04 03:22:26.327,2016-03-04 03:56:49.417
4591,2016-03-04 03:56:49.417,2016-03-04 03:59:54.413
4592,2016-03-04 03:59:54.413,2016-03-04 04:01:03.430
4593,2016-03-04 04:01:03.430,2016-03-04 04:01:57.513
4594,2016-03-04 04:01:57.513,2016-03-04 04:24:36.597
4595,2016-03-04 04:24:36.597,2016-03-04 04:25:50.540
4596,2016-03-04 04:25:50.540,2016-03-04 04:31:31.577
4597,2016-03-04 04:31:31.577,2016-03-04 04:33:00.577
4598,2016-03-04 04:33:00.577,2016-03-04 04:35:06.603
4599,2016-03-04 04:35:06.603,2016-03-04 04:36:21.650
4600,2016-03-04 04:36:21.650,2016-03-04 04:40:11.653
4601,2016-03-04 04:40:11.653,2016-03-04 04:44:12.633
4602,2016-03-04 04:44:12.633,2016-03-04 04:47:02.647
4603,2016-03-04 04:47:02.647,2016-03-04 04:50:44.640
4604,2016-03-04 04:50:44.640,2016-03-04 04:58:11.723
4605,2016-03-04 04:58:11.723,2016-03-04 05:03:34.800
4606,2016-03-04 05:03:34.800,2016-03-04 05:06:29.690
4607,2016-03-04 05:06:29.690,2016-03-04 05:09:30.900
4608,2016-03-04 05:09:30.900,2016-03-04 05:12:36.823
4609,2016-03-04 05:12:36.823,2016-03-04 05:14:11.720
4610,2016-03-04 05:14:11.720,2016-03-04 05:28:26.940
4611,2016-03-04 05:28:26.940,2016-03-04 05:32:53.810
4612,2016-03-04 05:32:53.810,2016-03-04 05:35:00.817
4613,2016-03-04 05:35:00.817,2016-03-04 05:40:06.820
4614,2016-03-04 05:40:06.820,2016-03-04 05:43:31.857
4615,2016-03-04 05:43:31.857,2016-03-04 05:44:19.850
4616,2016-03-04 05:44:19.850,2016-03-04 05:49:08.857
4617,2016-03-04 05:49:08.857,2016-03-04 05:55:11.873
4618,2016-03-04 05:55:11.873,2016-03-04 06:01:05.887
4619,2016-03-04 06:01:05.887,2016-03-04 06:09:00.997
4620,2016-03-04 06:09:00.997,2016-03-04 06:11:29.140
4621,2016-03-04 06:11:29.140,2016-03-04 06:18:49.023
4622,2016-03-04 06:18:49.023,2016-03-04 06:21:10.093
4623,2016-03-04 06:21:10.093,2016-03-04 06:30:36.973
4624,2016-03-04 06:30:36.973,2016-03-04 06:33:49.987
4625,2016-03-04 06:33:49.987,2016-03-04 06:46:20.040
4626,2016-03-04 06:46:20.040,2016-03-04 06:48:37.047
4627,2016-03-04 06:48:37.047,2016-03-04 07:00:09.073
4628,2016-03-04 07:00:09.073,2016-03-04 07:02:25.073
4629,2016-03-04 07:02:25.073,2016-03-04 07:19:00.143
4630,2016-03-04 07:19:00.143,2016-03-04 07:21:56.150
4631,2016-03-04 07:21:56.150,2016-03-04 07:26:09.187
4632,2016-03-04 07:26:09.187,2016-03-04 07:29:43.307
4633,2016-03-04 07:29:43.307,2016-03-04 08:01:25.327
4634,2016-03-04 08:01:25.327,2016-03-04 08:25:52.397
4635,2016-03-04 08:25:52.397,2016-03-04 08:51:20.667
4636,2016-03-04 08:51:20.667,2016-03-04 08:56:27.510
4637,2016-03-04 08:56:27.510,2016-03-04 09:10:10.603
4638,2016-03-04 09:10:10.603,2016-03-04 09:22:54.560
4639,2016-03-04 09:22:54.560,2016-03-04 09:25:07.570
4640,2016-03-04 09:25:07.570,2016-03-04 09:30:46.593
4641,2016-03-04 09:30:46.593,2016-03-04 09:37:33.763
4642,2016-03-04 09:37:33.763,2016-03-04 09:39:37.040
4643,2016-03-04 09:39:37.040,2016-03-04 09:51:18.677
4644,2016-03-04 09:51:18.677,2016-03-04 09:56:22.690
4645,2016-03-04 09:56:22.690,2016-03-04 10:29:22.857
4646,2016-03-04 10:29:22.857,2016-03-04 10:37:54.860
4647,2016-03-04 10:37:54.860,2016-03-04 10:48:49.057
4648,2016-03-04 10:48:49.057,2016-03-04 10:54:33.907
4649,2016-03-04 10:54:33.907,2016-03-04 11:06:47.937
4650,2016-03-04 11:06:47.937,2016-03-04 11:11:00.603
4651,2016-03-04 11:11:00.603,2016-03-04 11:12:49.397
4652,2016-03-04 11:12:49.397,2016-03-04 11:14:59.220
4653,2016-03-04 11:14:59.220,2016-03-04 11:15:56.237
4654,2016-03-04 11:15:56.237,2016-03-04 11:18:38.200
4655,2016-03-04 11:18:38.200,2016-03-04 11:24:59.027
4656,2016-03-04 11:24:59.027,2016-03-04 11:32:03.003
4657,2016-03-04 11:32:03.003,2016-03-04 11:36:58.997
4658,2016-03-04 11:36:58.997,2016-03-04 11:40:45.007
4659,2016-03-04 11:40:45.007,2016-03-04 11:44:23.020
4660,2016-03-04 11:44:23.020,2016-03-04 11:46:52.200
4661,2016-03-04 11:46:52.200,2016-03-04 11:51:00.147
4662,2016-03-04 11:51:00.147,2016-03-04 12:13:39.080
4663,2016-03-04 12:13:39.080,2016-03-04 12:43:48.177
4664,2016-03-04 12:43:48.177,2016-03-04 12:45:50.207
4665,2016-03-04 12:45:50.207,2016-03-04 12:52:33.220
4666,2016-03-04 12:52:33.220,2016-03-04 12:54:35.290
4667,2016-03-04 12:54:35.290,2016-03-04 13:22:14.417
4668,2016-03-04 13:22:14.417,2016-03-04 13:30:54.330
4669,2016-03-04 13:30:54.330,2016-03-04 13:45:51.373
4670,2016-03-04 13:45:51.373,2016-03-04 13:48:46.390
4671,2016-03-04 13:48:46.390,2016-03-04 13:58:52.447
4672,2016-03-04 13:58:52.447,2016-03-04 14:04:24.443
4673,2016-03-04 14:04:24.443,2016-03-04 14:04:44.460
4674,2016-03-04 14:04:44.460,2016-03-04 14:05:29.410
4675,2016-03-04 14:05:29.410,2016-03-04 14:19:34.157
4676,2016-03-04 14:19:34.157,2016-03-04 14:59:01.237
4677,2016-03-04 14:59:01.237,2016-03-04 15:32:42.790
4678,2016-03-04 15:32:42.790,2016-03-04 16:40:32.967
4679,2016-03-04 16:40:32.967,2016-03-04 16:48:50.917
4680,2016-03-04 16:48:50.917,2016-03-04 16:50:37.027
4681,2016-03-04 16:50:37.027,2016-03-04 16:57:56.110
4682,2016-03-04 16:57:56.110,2016-03-04 16:58:16.940
4683,2016-03-04 16:58:16.940,2016-03-04 17:00:22.937
4684,2016-03-04 17:00:22.937,2016-03-04 17:02:31.080
4685,2016-03-04 17:02:31.080,2016-03-04 17:08:14.967
4686,2016-03-04 17:08:14.967,2016-03-04 17:16:01.037
4687,2016-03-04 17:16:01.037,2016-03-04 17:30:45.123
4688,2016-03-04 17:30:45.123,2016-03-04 17:37:56.063
4689,2016-03-04 17:37:56.063,2016-03-04 17:40:18.060
4690,2016-03-04 17:40:18.060,2016-03-04 17:47:05.227
4691,2016-03-04 17:47:05.227,2016-03-04 17:50:06.157
4692,2016-03-04 17:50:06.157,2016-03-04 19:05:12.380
4693,2016-03-04 19:05:12.380,2016-03-04 19:07:48.310
4694,2016-03-04 19:07:48.310,2016-03-04 19:35:27.403
4695,2016-03-04 19:35:27.403,2016-03-04 19:37:43.560
4696,2016-03-04 19:37:43.560,2016-03-04 19:41:42.420
4697,2016-03-04 19:41:42.420,2016-03-04 19:44:13.410
4698,2016-03-04 19:44:13.410,2016-03-04 19:59:51.553
4699,2016-03-04 19:59:51.553,2016-03-04 20:01:51.520
4700,2016-03-04 20:01:51.520,2016-03-04 20:13:19.530
4701,2016-03-04 20:13:19.530,2016-03-04 20:16:10.180
4702,2016-03-04 20:16:10.180,2016-03-04 20:17:48.957
4703,2016-03-04 20:17:48.957,2016-03-04 20:24:38.650
4704,2016-03-04 20:24:38.650,2016-03-04 20:26:05.630
4705,2016-03-04 20:26:05.630,2016-03-04 20:28:13.597
4706,2016-03-04 20:28:13.597,2016-03-04 20:29:24.590
4707,2016-03-04 20:29:24.590,2016-03-04 20:33:52.647
4708,2016-03-04 20:33:52.647,2016-03-04 20:36:30.537
4709,2016-03-04 20:36:30.537,2016-03-04 20:57:32.470
4710,2016-03-04 20:57:32.470,2016-03-04 21:03:03.460
4711,2016-03-04 21:03:03.460,2016-03-04 21:06:02.470
4712,2016-03-04 21:06:02.470,2016-03-04 21:08:07.443
4713,2016-03-04 21:08:07.443,2016-03-04 21:16:21.430
4714,2016-03-04 21:16:21.430,2016-03-04 21:23:15.420
4715,2016-03-04 21:23:15.420,2016-03-04 21:37:16.570
4716,2016-03-04 21:37:16.570,2016-03-04 22:40:26.133
4717,2016-03-04 22:40:26.133,2016-03-04 22:45:15.120
4718,2016-03-04 22:45:15.120,2016-03-04 22:54:39.090
4719,2016-03-04 22:54:39.090,2016-03-04 23:03:37.103
4720,2016-03-04 23:03:37.103,2016-03-04 23:04:37.070
4721,2016-03-04 23:04:37.070,2016-03-04 23:29:43.137
4722,2016-03-04 23:29:43.137,2016-03-04 23:29:53.987
4723,2016-03-04 23:29:53.987,2016-03-04 23:42:11.947
4724,2016-03-04 23:42:11.947,2016-03-04 23:43:37.930
4725,2016-03-04 23:43:37.930,2016-03-05 00:01:12.967
4726,2016-03-05 00:01:12.967,2016-03-05 00:03:47.867
4727,2016-03-05 00:03:47.867,2016-03-05 00:21:55.430
4728,2016-03-05 00:21:55.430,2016-03-05 00:25:14.783
4729,2016-03-05 00:25:14.783,2016-03-05 00:37:20.747
4730,2016-03-05 00:37:20.747,2016-03-05 00:39:31.753
4731,2016-03-05 00:39:31.753,2016-03-05 00:54:12.697
4732,2016-03-05 00:54:12.697,2016-03-05 00:57:21.670
4733,2016-03-05 00:57:21.670,2016-03-05 00:58:33.660
4734,2016-03-05 00:58:33.660,2016-03-05 01:01:23.670
4735,2016-03-05 01:01:23.670,2016-03-05 01:02:58.643
4736,2016-03-05 01:02:58.643,2016-03-05 01:05:50.650
4737,2016-03-05 01:05:50.650,2016-03-05 01:09:32.783
4738,2016-03-05 01:09:32.783,2016-03-05 01:14:11.680
4739,2016-03-05 01:14:11.680,2016-03-05 01:14:35.617
4740,2016-03-05 01:14:35.617,2016-03-05 01:17:12.653
4741,2016-03-05 01:17:12.653,2016-03-05 01:50:01.497
4742,2016-03-05 01:50:01.497,2016-03-05 01:52:25.513
4743,2016-03-05 01:52:25.513,2016-03-05 02:11:05.420
4744,2016-03-05 02:11:05.420,2016-03-05 02:13:08.403
4745,2016-03-05 02:13:08.403,2016-03-05 02:29:08.493
4746,2016-03-05 02:29:08.493,2016-03-05 02:40:26.370
4747,2016-03-05 02:40:26.370,2016-03-05 02:48:59.283
4748,2016-03-05 02:48:59.283,2016-03-05 02:51:27.280
4749,2016-03-05 02:51:27.280,2016-03-05 03:10:33.223
4750,2016-03-05 03:10:33.223,2016-03-05 03:13:38.277
4751,2016-03-05 03:13:38.277,2016-03-05 03:50:41.100
4752,2016-03-05 03:50:41.100,2016-03-05 03:52:55.107
4753,2016-03-05 03:52:55.107,2016-03-05 04:03:01.070
4754,2016-03-05 04:03:01.070,2016-03-05 04:06:16.060
4755,2016-03-05 04:06:16.060,2016-03-05 04:21:14.007
4756,2016-03-05 04:21:14.007,2016-03-05 04:24:36.100
4757,2016-03-05 04:24:36.100,2016-03-05 05:43:09.980
4758,2016-03-05 05:43:09.980,2016-03-05 05:46:02.977
4759,2016-03-05 05:46:02.977,2016-03-05 05:58:46.983
4760,2016-03-05 05:58:46.983,2016-03-05 06:06:54.113
4761,2016-03-05 06:06:54.113,2016-03-05 06:12:19.067
4762,2016-03-05 06:12:19.067,2016-03-05 06:17:47.030
4763,2016-03-05 06:17:47.030,2016-03-05 06:19:33.090
4764,2016-03-05 06:19:33.090,2016-03-05 06:21:52.040
4765,2016-03-05 06:21:52.040,2016-03-05 06:32:27.063
4766,2016-03-05 06:32:27.063,2016-03-05 06:35:54.077
4767,2016-03-05 06:35:54.077,2016-03-05 06:41:36.213
4768,2016-03-05 06:41:36.213,2016-03-05 06:46:49.267
4769,2016-03-05 06:46:49.267,2016-03-05 06:48:01.093
4770,2016-03-05 06:48:01.093,2016-03-05 06:54:19.120
4771,2016-03-05 06:54:19.120,2016-03-05 06:56:09.127
4772,2016-03-05 06:56:09.127,2016-03-05 07:15:29.180
4773,2016-03-05 07:15:29.180,2016-03-05 07:25:52.377
4774,2016-03-05 07:25:52.377,2016-03-05 07:31:10.277
4775,2016-03-05 07:31:10.277,2016-03-05 07:44:24.403
4776,2016-03-05 07:44:24.403,2016-03-05 07:50:43.290
4777,2016-03-05 07:50:43.290,2016-03-05 07:55:55.427
4778,2016-03-05 07:55:55.427,2016-03-05 08:07:53.363
4779,2016-03-05 08:07:53.363,2016-03-05 08:08:59.333
4780,2016-03-05 08:08:59.333,2016-03-05 08:17:36.073
4781,2016-03-05 08:17:36.073,2016-03-05 08:29:03.383
4782,2016-03-05 08:29:03.383,2016-03-05 08:36:58.410
4783,2016-03-05 08:36:58.410,2016-03-05 08:46:13.443
4784,2016-03-05 08:46:13.443,2016-03-05 08:46:23.507
4785,2016-03-05 08:46:23.507,2016-03-05 08:48:51.430
4786,2016-03-05 08:48:51.430,2016-03-05 08:54:41.543
4787,2016-03-05 08:54:41.543,2016-03-05 09:20:17.550
4788,2016-03-05 09:20:17.550,2016-03-05 09:36:39.557
4789,2016-03-05 09:36:39.557,2016-03-05 09:40:48.663
4790,2016-03-05 09:40:48.663,2016-03-05 09:40:50.583
4791,2016-03-05 09:40:50.583,2016-03-05 09:44:18.683
4792,2016-03-05 09:44:18.683,2016-03-05 09:51:49.590
4793,2016-03-05 09:51:49.590,2016-03-05 09:54:45.720
4794,2016-03-05 09:54:45.720,2016-03-05 09:56:54.620
4795,2016-03-05 09:56:54.620,2016-03-05 10:00:57.727
4796,2016-03-05 10:00:57.727,2016-03-05 10:01:47.613
4797,2016-03-05 10:01:47.613,2016-03-05 10:03:48.617
4798,2016-03-05 10:03:48.617,2016-03-05 10:12:39.650
4799,2016-03-05 10:12:39.650,2016-03-05 10:19:56.663
4800,2016-03-05 10:19:56.663,2016-03-05 10:25:15.680
4801,2016-03-05 10:25:15.680,2016-03-05 10:28:46.803
4802,2016-03-05 10:28:46.803,2016-03-05 10:34:37.693
4803,2016-03-05 10:34:37.693,2016-03-05 10:37:26.823
4804,2016-03-05 10:37:26.823,2016-03-05 10:56:38.757
4805,2016-03-05 10:56:38.757,2016-03-05 10:59:09.883
4806,2016-03-05 10:59:09.883,2016-03-05 11:00:26.773
4807,2016-03-05 11:00:26.773,2016-03-05 11:06:11.890
4808,2016-03-05 11:06:11.890,2016-03-05 11:06:20.013
4809,2016-03-05 11:06:20.013,2016-03-05 11:17:24.903
4810,2016-03-05 11:17:24.903,2016-03-05 11:20:08.813
4811,2016-03-05 11:20:08.813,2016-03-05 11:23:41.830
4812,2016-03-05 11:23:41.830,2016-03-05 11:37:11.943
4813,2016-03-05 11:37:11.943,2016-03-05 11:43:54.980
4814,2016-03-05 11:43:54.980,2016-03-05 11:44:36.010
4815,2016-03-05 11:44:36.010,2016-03-05 11:46:53.883
4816,2016-03-05 11:46:53.883,2016-03-05 12:08:04.013
4817,2016-03-05 12:08:04.013,2016-03-05 12:19:11.987
4818,2016-03-05 12:19:11.987,2016-03-05 12:26:21.003
4819,2016-03-05 12:26:21.003,2016-03-05 12:32:27.020
4820,2016-03-05 12:32:27.020,2016-03-05 12:37:45.033
4821,2016-03-05 12:37:45.033,2016-03-05 13:00:49.107
4822,2016-03-05 13:00:49.107,2016-03-05 13:06:33.100
4823,2016-03-05 13:06:33.100,2016-03-05 13:09:03.160
