ID,Uptime,Totaltime,Quantity,Start,End,Product,Type,After,Before
-338,2.0,2.0,2,2016-03-21 21:19:56.353000,2016-03-21 23:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-339,2.0,2.0,2,2016-03-21 23:19:56.353000,2016-03-22 01:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-340,2.0,2.0,2,2016-03-22 01:19:56.353000,2016-03-22 03:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-341,2.0,2.0,2,2016-03-22 03:19:56.353000,2016-03-22 05:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-342,2.0,2.0,2,2016-03-22 05:19:56.353000,2016-03-22 07:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-343,2.0,2.0,2,2016-03-22 07:19:56.353000,2016-03-22 09:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-344,2.0,2.0,2,2016-03-22 09:19:56.353000,2016-03-22 11:19:56.353000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-345,2.4308852777777794,2.4308852777777794,2,2016-03-22 11:19:56.353000,2016-03-22 13:45:47.540000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
77332,5.6697066666666665,5.786095555555556,29062,2016-03-22 13:45:47.540000,2016-03-22 19:32:57.357000,HELICES EXTRA CESTINDUE,HORENTJE,2016-03-14 19:32:57.357000,2016-03-30 19:32:57.357000
53191,5.496941666666667,5.682219444444445,30000,2016-03-22 19:32:57.357000,2016-03-23 01:13:53.423000,"SPIRALEN DURUM AS 1,1%",SPIRELLI,2016-03-15 01:13:53.423000,2016-04-01 01:13:53.423000
53287,5.768081388888889,5.9158591666666664,30000,2016-03-23 01:13:53.423000,2016-03-23 07:08:50.360000,MACARONI KORT EXTRA,MACARONI,2016-03-16 07:08:50.360000,2016-03-31 07:08:50.360000
53358,6.804148055555556,6.839425833333333,30000,2016-03-23 07:08:50.360000,2016-03-23 13:59:12.200000,PENNE LARGE,PENNE,2016-03-14 13:59:12.200000,2016-03-31 13:59:12.200000
53314,5.976164722222222,6.0789425,30000,2016-03-23 13:59:12.200000,2016-03-23 20:03:56.260000,PENNEN EXTRA SCHERPE HOEK,PENNE,2016-03-16 20:03:56.260000,2016-04-01 20:03:56.260000
53296,5.178672222222223,6.4672833333333335,30000,2016-03-23 20:03:56.260000,2016-03-24 02:31:58.400000,HORENTJE H/Z 10/90,HORENTJE,2016-03-16 02:31:58.400000,2016-03-31 02:31:58.400000
53391,6.045859444444445,6.115859444444444,30000,2016-03-24 02:31:58.400000,2016-03-24 08:38:55.377000,"MACARONI KORT AS 1,1% DURUM",MACARONI,2016-03-16 08:38:55.377000,2016-03-31 08:38:55.377000
53392,5.001944444444445,5.066388888888889,30000,2016-03-24 08:38:55.377000,2016-03-24 13:42:54.887000,"KLEIN HORENTJE DURUM AS 1,1%",HORENTJE,2016-03-15 13:42:54.887000,2016-04-03 13:42:54.887000
-354,2.0,2.0,2,2016-03-24 13:42:54.887000,2016-03-24 15:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-355,2.0,2.0,2,2016-03-24 15:42:54.887000,2016-03-24 17:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-356,2.0,2.0,2,2016-03-24 17:42:54.887000,2016-03-24 19:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-357,2.0,2.0,2,2016-03-24 19:42:54.887000,2016-03-24 21:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-358,2.0,2.0,2,2016-03-24 21:42:54.887000,2016-03-24 23:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-359,2.0,2.0,2,2016-03-24 23:42:54.887000,2016-03-25 01:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-360,2.0,2.0,2,2016-03-25 01:42:54.887000,2016-03-25 03:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-361,2.0,2.0,2,2016-03-25 03:42:54.887000,2016-03-25 05:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-362,2.0,2.0,2,2016-03-25 05:42:54.887000,2016-03-25 07:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-363,2.0,2.0,2,2016-03-25 07:42:54.887000,2016-03-25 09:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-364,2.0,2.0,2,2016-03-25 09:42:54.887000,2016-03-25 11:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-365,2.0,2.0,2,2016-03-25 11:42:54.887000,2016-03-25 13:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-366,2.0,2.0,2,2016-03-25 13:42:54.887000,2016-03-25 15:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-367,2.0,2.0,2,2016-03-25 15:42:54.887000,2016-03-25 17:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-368,2.0,2.0,2,2016-03-25 17:42:54.887000,2016-03-25 19:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-369,2.0,2.0,2,2016-03-25 19:42:54.887000,2016-03-25 21:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-370,2.0,2.0,2,2016-03-25 21:42:54.887000,2016-03-25 23:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-371,2.0,2.0,2,2016-03-25 23:42:54.887000,2016-03-26 01:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-372,2.0,2.0,2,2016-03-26 01:42:54.887000,2016-03-26 03:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-373,2.0,2.0,2,2016-03-26 03:42:54.887000,2016-03-26 05:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-374,2.0,2.0,2,2016-03-26 05:42:54.887000,2016-03-26 07:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-375,2.0,2.0,2,2016-03-26 07:42:54.887000,2016-03-26 09:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-376,2.0,2.0,2,2016-03-26 09:42:54.887000,2016-03-26 11:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-377,2.0,2.0,2,2016-03-26 11:42:54.887000,2016-03-26 13:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-378,2.0,2.0,2,2016-03-26 13:42:54.887000,2016-03-26 15:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-379,2.0,2.0,2,2016-03-26 15:42:54.887000,2016-03-26 17:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-380,2.0,2.0,2,2016-03-26 17:42:54.887000,2016-03-26 19:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-381,2.0,2.0,2,2016-03-26 19:42:54.887000,2016-03-26 21:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-382,2.0,2.0,2,2016-03-26 21:42:54.887000,2016-03-26 23:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-383,2.0,2.0,2,2016-03-26 23:42:54.887000,2016-03-27 01:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-384,2.0,2.0,2,2016-03-27 01:42:54.887000,2016-03-27 03:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-385,2.0,2.0,2,2016-03-27 03:42:54.887000,2016-03-27 05:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-386,2.0,2.0,2,2016-03-27 05:42:54.887000,2016-03-27 07:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-387,2.0,2.0,2,2016-03-27 07:42:54.887000,2016-03-27 09:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-388,2.0,2.0,2,2016-03-27 09:42:54.887000,2016-03-27 11:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-389,2.0,2.0,2,2016-03-27 11:42:54.887000,2016-03-27 13:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-390,2.0,2.0,2,2016-03-27 13:42:54.887000,2016-03-27 15:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-391,2.0,2.0,2,2016-03-27 15:42:54.887000,2016-03-27 17:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-392,2.0,2.0,2,2016-03-27 17:42:54.887000,2016-03-27 19:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-393,2.0,2.0,2,2016-03-27 19:42:54.887000,2016-03-27 21:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-394,2.0,2.0,2,2016-03-27 21:42:54.887000,2016-03-27 23:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-395,2.0,2.0,2,2016-03-27 23:42:54.887000,2016-03-28 01:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-396,2.0,2.0,2,2016-03-28 01:42:54.887000,2016-03-28 03:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-397,2.0,2.0,2,2016-03-28 03:42:54.887000,2016-03-28 05:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-398,2.0,2.0,2,2016-03-28 05:42:54.887000,2016-03-28 07:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-399,2.0,2.0,2,2016-03-28 07:42:54.887000,2016-03-28 09:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-400,2.0,2.0,2,2016-03-28 09:42:54.887000,2016-03-28 11:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-401,2.0,2.0,2,2016-03-28 11:42:54.887000,2016-03-28 13:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-402,2.0,2.0,2,2016-03-28 13:42:54.887000,2016-03-28 15:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-403,2.0,2.0,2,2016-03-28 15:42:54.887000,2016-03-28 17:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-404,2.0,2.0,2,2016-03-28 17:42:54.887000,2016-03-28 19:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-405,2.0,2.0,2,2016-03-28 19:42:54.887000,2016-03-28 21:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-406,2.0,2.0,2,2016-03-28 21:42:54.887000,2016-03-28 23:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-407,2.0,2.0,2,2016-03-28 23:42:54.887000,2016-03-29 01:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-408,2.0,2.0,2,2016-03-29 01:42:54.887000,2016-03-29 03:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-409,2.0,2.0,2,2016-03-29 03:42:54.887000,2016-03-29 05:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-410,2.0,2.0,2,2016-03-29 05:42:54.887000,2016-03-29 07:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-411,2.0,2.0,2,2016-03-29 07:42:54.887000,2016-03-29 09:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-412,2.0,2.0,2,2016-03-29 09:42:54.887000,2016-03-29 11:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-413,2.0,2.0,2,2016-03-29 11:42:54.887000,2016-03-29 13:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-414,2.0,2.0,2,2016-03-29 13:42:54.887000,2016-03-29 15:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-415,2.0,2.0,2,2016-03-29 15:42:54.887000,2016-03-29 17:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-416,2.0,2.0,2,2016-03-29 17:42:54.887000,2016-03-29 19:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-417,2.0,2.0,2,2016-03-29 19:42:54.887000,2016-03-29 21:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-418,2.0,2.0,2,2016-03-29 21:42:54.887000,2016-03-29 23:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-419,2.0,2.0,2,2016-03-29 23:42:54.887000,2016-03-30 01:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-420,2.0,2.0,2,2016-03-30 01:42:54.887000,2016-03-30 03:42:54.887000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-421,2.9692138888889006,2.9692138888889006,2,2016-03-30 03:42:54.887000,2016-03-30 06:41:04.057000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
53487,5.263538055555556,5.344093611111111,30000,2016-03-30 06:41:04.057000,2016-03-30 12:01:42.980000,COURVO DURUM/ZACHTE 70/30,Other,2016-03-23 12:01:42.980000,2016-04-09 12:01:42.980000
53486,5.000555555555556,5.8613888888888885,30000,2016-03-30 12:01:42.980000,2016-03-30 17:53:23.570000,HORENTJES KDO,HORENTJE,2016-03-21 17:53:23.570000,2016-04-09 17:53:23.570000
53489,6.314722222222223,6.348611111111111,35000,2016-03-30 17:53:23.570000,2016-03-31 00:14:18.520000,"MACARONI KORT AS 1,1% DURUM",MACARONI,2016-03-23 00:14:18.520000,2016-04-07 00:14:18.520000
53485,5.864676944444445,6.140510277777778,30000,2016-03-31 00:14:18.520000,2016-03-31 06:22:44.400000,HELICES EXTRA CESTINDUE,HORENTJE,2016-03-24 06:22:44.400000,2016-04-10 06:22:44.400000
53512,7.156331388888889,7.191053611111111,40000,2016-03-31 06:22:44.400000,2016-03-31 13:34:11.863000,ELLEBOOGMACARONI,MACARONI,2016-03-23 13:34:11.863000,2016-04-09 13:34:11.863000
53488,5.370810277777778,5.4488658333333335,30000,2016-03-31 13:34:11.863000,2016-03-31 19:01:07.690000,MACARONI KORT PLATTE ZAK,MACARONI,2016-03-22 19:01:07.690000,2016-04-10 19:01:07.690000
53564,5.045277777777778,5.358333333333333,30000,2016-03-31 19:01:07.690000,2016-04-01 00:22:37.537000,HORENTJE H/Z 10/90,HORENTJE,2016-03-23 00:22:37.537000,2016-04-09 00:22:37.537000
53565,11.454985277777778,11.759985277777778,60000,2016-04-01 00:22:37.537000,2016-04-01 12:08:13.260000,"SPIRALEN DURUM AS 1,1%",SPIRELLI,2016-03-25 12:08:13.260000,2016-04-08 12:08:13.260000
53740,7.740277777777778,8.9575,40000,2016-04-01 12:08:13.260000,2016-04-01 21:05:40.890000,KLEIN HORENTJE H/Z 10/90,HORENTJE,2016-03-23 21:05:40.890000,2016-04-08 21:05:40.890000
-428,2.0,2.0,2,2016-04-01 21:05:40.890000,2016-04-01 23:05:40.890000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-429,1.1459916666666672,1.1459916666666672,1,2016-04-01 23:05:40.890000,2016-04-02 00:14:26.460000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
53742,11.167236944444445,11.201959166666667,35000,2016-04-02 00:14:26.460000,2016-04-02 11:26:33.150000,MAC.KORT L.M. 327/057,MACARONI,2016-03-26 11:26:33.150000,2016-04-11 11:26:33.150000
53739,21.475,21.525,60000,2016-04-02 11:26:33.150000,2016-04-03 08:58:03.467000,ZITTI LM 942/1311 1.1% AS/DS,ZITTI,2016-03-24 08:58:03.467000,2016-04-13 08:58:03.467000
-431,2.0,2.0,2,2016-04-03 08:58:03.467000,2016-04-03 10:58:03.467000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-432,2.0,2.0,2,2016-04-03 10:58:03.467000,2016-04-03 12:58:03.467000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-433,2.0,2.0,2,2016-04-03 12:58:03.467000,2016-04-03 14:58:03.467000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-434,2.0,2.0,2,2016-04-03 14:58:03.467000,2016-04-03 16:58:03.467000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-435,2.0,2.0,2,2016-04-03 16:58:03.467000,2016-04-03 18:58:03.467000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-436,1.9410480555555558,1.9410480555555558,1,2016-04-03 18:58:03.467000,2016-04-03 20:54:31.240000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
53757,5.9750805555555555,6.4717472222222225,30000,2016-04-03 20:54:31.240000,2016-04-04 03:22:49.363000,ELLEBOOGMACARONI,MACARONI,2016-03-27 03:22:49.363000,2016-04-13 03:22:49.363000
53744,5.8752619444444445,6.118595277777778,30000,2016-04-04 03:22:49.363000,2016-04-04 09:29:56.463000,"SPIRALEN DURUM AS 0,9%",SPIRELLI,2016-03-28 09:29:56.463000,2016-04-14 09:29:56.463000
53762,7.454166666666667,7.488888888888889,40000,2016-04-04 09:29:56.463000,2016-04-04 16:59:16.893000,PENNEN EXTRA SCHERPE HOEK,PENNE,2016-03-26 16:59:16.893000,2016-04-13 16:59:16.893000
53756,5.884341666666667,6.043786111111111,30000,2016-04-04 16:59:16.893000,2016-04-04 23:01:53.850000,PENNE SCHERPE HOEK 40MM,PENNE,2016-03-25 23:01:53.850000,2016-04-14 23:01:53.850000
53741,8.86724888888889,9.099193333333334,45000,2016-04-04 23:01:53.850000,2016-04-05 08:07:50.313000,KLEIN HORENTJE H/Z 10/90,HORENTJE,2016-03-26 08:07:50.313000,2016-04-12 08:07:50.313000
53746,5.503627777777778,5.578905555555556,30000,2016-04-05 08:07:50.313000,2016-04-05 13:42:34.430000,"GESNEDEN MACARONI AS 0,9%",MACARONI,2016-03-28 13:42:34.430000,2016-04-14 13:42:34.430000
53821,6.545277777777778,6.6002777777777775,40000,2016-04-05 13:42:34.430000,2016-04-05 20:18:35.193000,HORENTJES EXTRA,HORENTJE,2016-03-26 20:18:35.193000,2016-04-13 20:18:35.193000
-442,2.0,2.0,2,2016-04-05 20:18:35.193000,2016-04-05 22:18:35.193000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-443,2.0,2.0,2,2016-04-05 22:18:35.193000,2016-04-06 00:18:35.193000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-444,2.0,2.0,2,2016-04-06 00:18:35.193000,2016-04-06 02:18:35.193000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-445,2.8792538888888894,2.8792538888888894,2,2016-04-06 02:18:35.193000,2016-04-06 05:11:20.507000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
53781,1.9780555555555555,5.830555555555556,10801,2016-04-06 05:11:20.507000,2016-04-06 11:01:10.133000,HORENTJES VOLKOREN STANDAARD,HORENTJE,2016-03-27 11:01:10.133000,2016-04-16 11:01:10.133000
-447,2.0,2.0,2,2016-04-06 11:01:10.133000,2016-04-06 13:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-448,2.0,2.0,2,2016-04-06 13:01:10.133000,2016-04-06 15:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-449,2.0,2.0,2,2016-04-06 15:01:10.133000,2016-04-06 17:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-450,2.0,2.0,2,2016-04-06 17:01:10.133000,2016-04-06 19:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-451,2.0,2.0,2,2016-04-06 19:01:10.133000,2016-04-06 21:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-452,2.0,2.0,2,2016-04-06 21:01:10.133000,2016-04-06 23:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-453,2.0,2.0,2,2016-04-06 23:01:10.133000,2016-04-07 01:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-454,2.0,2.0,2,2016-04-07 01:01:10.133000,2016-04-07 03:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-455,2.0,2.0,2,2016-04-07 03:01:10.133000,2016-04-07 05:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-456,2.0,2.0,2,2016-04-07 05:01:10.133000,2016-04-07 07:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-457,2.0,2.0,2,2016-04-07 07:01:10.133000,2016-04-07 09:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-458,2.0,2.0,2,2016-04-07 09:01:10.133000,2016-04-07 11:01:10.133000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-459,2.641844444444444,2.641844444444444,2,2016-04-07 11:01:10.133000,2016-04-07 13:39:40.773000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
77333,0.2612713888888889,0.38238250000000007,18,2016-04-07 13:39:40.773000,2016-04-07 14:02:36.857000,HORENTJES VOLKOREN STANDAARD,HORENTJE,2016-03-31 14:02:36.857000,2016-04-17 14:02:36.857000
77334,5.345568333333333,5.518068333333333,29179,2016-04-07 14:02:36.857000,2016-04-07 19:33:41.913000,HORENTJES VOLKOREN STANDAARD,HORENTJE,2016-03-30 19:33:41.913000,2016-04-14 19:33:41.913000
53838,5.231944444444444,5.788611111111111,30000,2016-04-07 19:33:41.913000,2016-04-08 01:21:00.633000,HORENTJE H/Z 10/90,HORENTJE,2016-03-29 01:21:00.633000,2016-04-18 01:21:00.633000
53910,5.265833333333333,5.640833333333333,30000,2016-04-08 01:21:00.633000,2016-04-08 06:59:27.240000,"MACARONI KORT AS 1,1% DURUM",MACARONI,2016-04-01 06:59:27.240000,2016-04-17 06:59:27.240000
-464,1.5623416666666667,1.5623416666666667,1,2016-04-08 06:59:27.240000,2016-04-08 08:33:11.670000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
53850,5.185833333333333,5.3675,30000,2016-04-08 08:33:11.670000,2016-04-08 13:55:14.690000,COURVO DURUM/ZACHTE 70/30,Other,2016-03-30 13:55:14.690000,2016-04-15 13:55:14.690000
-465,2.320821388888889,2.320821388888889,2,2016-04-08 13:55:14.690000,2016-04-08 16:14:29.647000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
53975,26.38277777777778,26.985833333333332,80000,2016-04-08 16:14:29.647000,2016-04-09 19:13:38.880000,VERMICELLI LM H/Z 70/30,VERMICELLI,2016-03-30 19:13:38.880000,2016-04-19 19:13:38.880000
53974,9.190833333333334,9.245833333333334,30000,2016-04-09 19:13:38.880000,2016-04-10 04:28:23.157000,ZITTI LM 942/1311 1.1% AS/DS,ZITTI,2016-04-01 04:28:23.157000,2016-04-18 04:28:23.157000
-467,2.0,2.0,2,2016-04-10 04:28:23.157000,2016-04-10 06:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-468,2.0,2.0,2,2016-04-10 06:28:23.157000,2016-04-10 08:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-469,2.0,2.0,2,2016-04-10 08:28:23.157000,2016-04-10 10:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-470,2.0,2.0,2,2016-04-10 10:28:23.157000,2016-04-10 12:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-471,2.0,2.0,2,2016-04-10 12:28:23.157000,2016-04-10 14:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-472,2.0,2.0,2,2016-04-10 14:28:23.157000,2016-04-10 16:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-473,2.0,2.0,2,2016-04-10 16:28:23.157000,2016-04-10 18:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-474,2.0,2.0,2,2016-04-10 18:28:23.157000,2016-04-10 20:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-475,2.0,2.0,2,2016-04-10 20:28:23.157000,2016-04-10 22:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-476,2.0,2.0,2,2016-04-10 22:28:23.157000,2016-04-11 00:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-477,2.0,2.0,2,2016-04-11 00:28:23.157000,2016-04-11 02:28:23.157000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
-478,1.5895933333333354,1.5895933333333354,1,2016-04-11 02:28:23.157000,2016-04-11 04:03:45.693000,NONE,NONE,1677-09-21 00:12:43.145225,2262-04-11 23:47:16.854775
54022,3.3772194444444446,3.4313861111111112,15119,2016-04-11 04:03:45.693000,2016-04-11 07:29:38.613000,HORENTJE H/Z 10/90,HORENTJE,2016-04-04 07:29:38.613000,2016-04-21 07:29:38.613000
77335,2.6903341666666667,2.7753341666666667,14880,2016-04-11 07:29:38.613000,2016-04-11 10:16:09.223000,HORENTJE H/Z 10/90,HORENTJE,2016-04-02 10:16:09.223000,2016-04-18 10:16:09.223000
54067,13.786727777777777,14.157005555555555,60000,2016-04-11 10:16:09.223000,2016-04-12 00:25:34.310000,SPIRELLI VOLKOREN STANDAARD,SPIRELLI,2016-04-03 00:25:34.310000,2016-04-22 00:25:34.310000
