0,20438
1,7251
2,2519
3,64
4,414
5,177
6,1743
7,1780
8,5185
9,294
10,744
11,262
12,883
13,202
14,373
15,140
16,145
17,1746
18,336
19,9548
20,124
21,577
22,224
23,557
24,569
25,2234
26,126
27,200
28,412
29,401
30,579
31,1509
32,1499
33,218
34,489
35,264
36,329
37,891
38,483
39,547
40,245
41,226
42,208
43,250
44,327
45,127
46,234
47,956
48,220
49,214
50,1389
51,127
52,53
53,254
54,125
55,87
56,158
57,592
58,21011
59,523
60,207
61,34
62,978
63,204
64,58
65,1010
66,24
67,1014
68,848
69,1214
70,125
71,973
72,1108
73,255
74,6662
75,109
76,127
77,529
78,273
79,591
80,139
81,150
82,185
83,382
84,125
85,1013
86,213
87,228
88,1327
89,134
90,127
91,419
92,48
93,126
94,14287
95,23107
96,313
97,124
98,164
99,509
100,130
101,225
102,209
103,225
104,727
105,453
106,213
107,198
108,1390
109,201
110,159
111,583
112,371
113,343
114,306
115,216
116,240
117,127
118,593
119,497
120,735
121,573
122,438
123,125
124,571
125,512
126,78
127,15266
128,424
129,1288
130,620
131,604
132,1110
133,51
134,305
135,429
136,525
137,242
138,310
139,235
140,389
141,1389
142,8773
143,46
144,857
145,804
146,294
147,352
148,180
149,443
150,50318
151,6864
152,3400
153,2072
154,328
155,1265
156,2450
157,1133
158,258
159,157
160,361
161,3301
162,654
163,104
164,579
165,141
166,400
167,174
168,140
169,188
170,390
171,216
172,1211
173,492
174,330
175,4548
176,158
177,52
178,135
179,198
180,848
181,1802
182,176
183,550
184,20411
185,184
186,546
187,295
188,474
189,1010
190,422
191,151
192,130
193,1193
194,1835
195,519
196,127
197,1803
198,24
199,560
200,1398
201,29710
202,8178
203,2152
204,704
205,618
206,900
207,197
208,10
209,314
210,125
211,509
212,366
213,29
214,493
215,580
216,489
217,1224
218,208
219,1120
220,859
221,637
222,124
223,121
224,578
225,317
226,175
227,32
228,153
229,144
230,12766
231,127
232,32
233,128
234,1152
235,1459
236,147
237,5511
238,126
239,535
240,149
241,473
242,467
243,463
244,1153
245,182
246,148
247,356
248,811
249,380
250,222
251,313
252,16656
253,308
254,27
255,785
256,460
257,28
258,4058
259,525
260,29
261,122
262,445
263,300
264,25221
265,26734
266,156
267,1204
268,575
269,8287
270,46
271,194
272,468
273,473
274,29
275,134
276,126
277,474
278,759
279,214
280,557
281,328
282,1664
283,217
284,126
285,423
286,267
287,1424
288,495
289,347
290,1669
291,4567
292,1092
293,284
294,816
295,35
296,50
297,56934
298,228
299,37026
300,10813
301,72374
302,125
303,294
304,543
305,1781
306,2205
307,210
308,326
309,268
310,2305
311,598
312,138
313,2201
314,105
315,3145
316,139
317,26
318,180
319,2082
320,837
321,930
322,63
323,1104
324,155
325,166
326,1098
327,125
328,293
329,43
330,6936
331,1402
332,55
333,330
334,374
335,483
336,564
337,37
338,751
339,125
340,574
341,128
342,246
343,1960
344,145
345,34
346,132
347,611
348,166
349,141
350,4890
351,58134
352,311
353,378
354,266
355,229
356,52
357,644
358,156
359,134
360,165
361,172
362,1031
363,273
364,250
365,159
366,120
367,126
368,332
369,479
370,1234
371,74
372,158
373,37
374,178
375,125
376,332
377,876
378,126
379,760
380,219
381,610
382,371
383,301
384,163
385,514
386,333
387,643
388,54
389,9543
390,35
391,625
392,728
393,377
394,185
395,1271
396,574
397,163
398,1363
399,55
400,19065
401,5834
402,231
403,238
404,632
405,201
406,133
407,135
408,143
409,15877
410,598
411,1900
412,1440
413,725
414,225
415,337
416,114
417,241
418,589
419,562
420,333
421,894
422,60
423,70
424,203
425,170
426,327
427,121
428,167
429,181
430,125
431,266
432,125
433,221
434,864
435,163
436,430
437,37
438,597
439,194
440,274
441,157
442,697
443,188
444,89
445,566
446,7880
447,537
448,1431
449,451
450,164
451,719
452,535
453,1062
454,300
455,1455
456,6888
457,252
458,373
459,26
460,11954
461,1215
462,588
463,287
464,166
465,263
466,125
467,223
468,833
469,126
470,1344
471,126
472,391
473,225
474,462
475,28
476,10732
477,371
478,261
479,2165
480,27
481,6053
482,12643
483,55
484,161
485,156
486,9946
487,46
488,492
489,559
490,40
491,126
492,183
493,127
494,1186
495,525
496,216
497,198
498,1160
499,69
500,946
501,302
502,17934
503,125
504,161
505,154
506,110
507,433
508,42512
509,11118
510,130
511,1420
512,390
513,684
514,377
515,288
516,478
517,133
518,190
519,125
520,765
521,511
522,258
523,126
524,702
525,135
526,1399
527,935
528,831
529,55
530,125
531,1161
532,7304
533,9339
534,22
535,510
536,518
537,517
538,723
539,305
540,152
541,2512
542,182
543,350
544,1590
545,249
546,262
547,716
548,532
549,64
550,126
551,615
552,590
553,482
554,640
555,395
556,146
557,587
558,566
559,43
560,1295
561,125
562,2265
563,268
564,14834
565,47290
566,130
567,508
568,125
569,62
570,468
571,339
572,1462
573,166
574,325
575,931
576,126
577,1149
578,1031
579,6
580,125
581,560
582,1544
583,46
584,2209
585,225
586,1423
587,484
588,159
589,59
590,160
591,117
592,8447
593,7678
594,125
595,179
596,519
597,1287
598,137
599,163
600,32
601,1295
602,541
603,645
604,126
605,1328
606,16468
607,5997
608,17932
609,911
610,216
611,1364
612,411
613,6313
614,647
615,1036
616,461
617,277
618,365
619,467
620,148
621,310
622,1200
623,746
624,253
625,234
626,263
627,563
628,522
629,969
630,346
631,325
632,133
633,260
634,258
635,154
636,179
637,124
638,124
639,28
640,1340
641,53430
642,936
643,426
644,891
645,529
646,751
647,2496
648,1137
649,195
650,738
651,248
652,2654
653,333
654,669
655,924
656,2809
657,570
658,402
659,129
660,476
661,885
662,777
663,768
664,314
665,127
666,576
667,2111
668,159
669,1379
670,216
671,160
672,1182
673,275
674,132
