0,27947
1,2420
2,532
3,5
4,10860
5,7871
6,386
7,121
8,76721
9,3138
10,10511
11,5640
12,15675
13,3993
14,580
15,13806
16,6331
17,248
18,18085
19,6381
20,26899
21,58815
22,33941
23,753
24,130
25,17639
26,28817
27,18643
28,8
29,25706
30,49
31,18408
32,2642
33,1899
34,1425
35,1909
36,17441
37,21160
38,389
39,51
40,3420
41,348
42,925
43,14969
44,10745
45,10766
46,25941
47,7
48,3013
49,15639
50,18896
51,20463
52,21132
53,17884
54,52645
55,53664
56,3422
57,81
58,100499
59,7277
60,238
61,11935
62,6
63,444
64,23215
65,3331
66,14801
67,650
68,1208
69,22547
70,36996
71,17353
72,17939
73,8505
74,120
75,18342
76,1209
77,19149
78,19594
79,111
80,200
81,19248
82,574
83,64
84,488
85,29521
86,78
87,17216
88,641
89,9844
90,4910
91,784
92,110038
93,2398
94,35524
95,69877
96,10553
97,8857
98,994
99,18452
100,182
101,6364
102,6062
103,1535
104,4810
105,3284
106,57
107,9884
108,13139
109,5831
110,17119
111,22110
112,22
113,20922
114,53
115,183
116,2503
117,256
118,2572
119,2271
120,498
121,18661
122,35
123,866
124,18519
125,279
126,18218
127,62054
128,18677
129,17856
130,24258
131,115
132,17938
133,19513
134,9359
135,464
136,57958
137,373
138,35500
139,425
140,88
141,34064
142,46747
143,18262
144,6
145,146
146,20501
147,333
148,18542
149,546
150,20463
151,10759
152,12793
153,2594
154,13294
155,2658
156,2453
157,17078
158,703
159,24468
160,523
161,43457
162,57
163,20073
164,8165
165,9229
166,532
167,51
168,164
169,18795
170,196548
171,378
172,522
173,138
174,8997
175,1507
176,338
177,7429
178,22688
179,36883
180,77
181,21060
182,688
183,22819
184,31043
185,53019
186,5503
187,12275
188,512
189,22898
190,19038
191,31
192,121
193,19092
194,45996
195,30161
196,8590
197,47476
198,13131
199,670
200,33936
201,55494
202,29583
203,9409
204,21220
205,56
206,30995
207,17789
208,452
209,36675
210,628
211,9783
212,15479
213,25356
214,19813
215,20663
216,66
217,19118
218,20157
219,21806
220,2828
221,1636
222,2859
223,18054
224,533
225,64
226,4804
227,16050
228,19949
229,11639
230,112077
231,106439
232,20001
233,310
234,46509
235,11174
236,7503
237,126
238,18751
239,18703
240,221
241,19248
242,507
243,19362
244,676
245,26709
246,507
247,10195
248,8474
249,6524
250,7242
251,7062
252,15394
253,4186
254,38843
255,19238
256,14209
257,5088
258,8792
259,36302
260,44905
261,433
262,79
263,58674
264,30202
265,3651
266,6688
267,312
268,22868
269,38600
270,19973
271,435
272,32
273,101
274,18910
275,14594
276,25150
277,18953
278,19779
279,903
280,1621
281,7
282,41
283,2180
284,295
285,115
286,17862
287,21372
288,49
289,379
290,14464
291,17404
292,9208
293,18265
294,58
295,18638
296,24406
297,43552
298,32733
299,642
300,2659
301,10443
302,5405
303,19912
304,19783
305,18984
306,22290
307,21504
308,355
309,1978
310,11973
311,4330
312,240
313,19324
314,18007
315,489945
316,13501
317,4160
318,1287
319,3230
320,14772
321,22855
322,20088
323,24658
324,19325
325,49
326,18239
327,41113
328,18796
329,9069
330,4390
331,38800
332,77310
333,42988
334,668
335,109
336,118
337,18002
338,12850
339,8301
340,48015
341,21859
342,7982
343,47
344,18986
345,23563
346,3135
347,2019
348,679
349,1247
350,4107
351,19273
352,6905
353,2331
354,1582
355,18596
356,6
357,116
358,2341
359,148
360,1405
361,14786
362,94
363,18863
364,16263
365,2388
366,18
367,8355
368,2217
369,2415
370,90346
371,33087
372,43788
373,9263
374,9117
375,568
376,7853
377,41774
378,32930
379,24804
380,53
381,39453
382,19934
383,860
384,19068
385,11984
386,4297
387,27482
388,12424
389,2906
390,24791
391,24586
392,19753
393,12780
394,8286
395,494
396,8
397,28183
398,29945
399,101730
400,43309
401,494
402,3543
403,393
404,14960
405,558
406,567
407,21914
408,392
409,11111
410,14107
411,20294
412,434
413,911
414,14557
415,7717
416,56
417,28914
418,9
419,41287
420,77
421,5480
422,12540
423,28514
424,1427
425,27966
426,3850
427,63
428,5785
429,506
430,683
431,23064
432,8479
433,916
434,38296
435,41650
436,4956
437,35409
438,727
439,5149
440,83
441,120
442,106
443,542
444,41711
445,29364
446,316097
447,1362
448,123
449,2624
450,283
451,16310
452,53
453,21143
454,29
455,17811
456,20320
457,568
458,79
459,70837
460,31329
461,666
462,137
463,2724
464,500
465,816
466,16592
467,29704
468,23298
469,25444
470,247
471,19265
472,20360
473,8
474,21735
475,20418
476,247080
477,1062
478,248
479,54806
480,39882
481,31277
482,22616
483,40934
484,1356
485,17565
486,20900
487,37351
488,1052
489,17326
490,21559
491,17605
492,19347
493,1400
494,20469
495,7124
496,14668
497,398
498,157
499,21718
500,34775
501,332
502,15899
503,19659
504,20822
505,8218
506,58097
507,710
508,35371
509,130681
510,2384
511,10992
512,361
513,6721
514,484
515,76
516,16
517,23602
518,42094
519,1015
520,20692
521,40756
522,25059
523,1463
524,3886
525,38258
526,18391
527,12759
528,29
529,31177
530,8590
531,45299
532,125468
533,43562
534,25576
535,5904
536,22126
537,52
538,9469
539,13982
540,797
541,18974
542,954
543,99
544,21823
545,20349
546,253
547,583
548,47
549,20205
550,87
551,26976
552,2
553,451
554,21868
555,34805
556,948
557,2441
558,50
559,23174
560,23645
561,52911
562,33803
563,678
564,83519
565,46714
566,1871
567,20420
568,734
569,20279
570,7857
571,90
572,2495
573,2716
574,1520
575,12137
576,159
577,22254
578,20632
579,40943
580,38095
581,20873
582,23196
583,31444
584,3404
585,20440
586,22346
587,21393
588,487
589,27431
590,1855
591,72269
592,29639
593,23330
594,26496
595,352
596,42
597,24369
598,3288
599,19361
600,22792
601,657
602,24176
603,22552
604,620
605,29504
606,1791
607,79527
608,13412
609,25621
610,230
611,21180
612,1155
613,7900
614,44
615,665
616,15
617,42
618,252
619,33
620,292
621,29
622,35
623,6509
624,112
625,3053
626,412
627,2950
628,15
629,1967
630,22783
631,5519
632,661
633,174
634,11371
635,69
636,89
637,450
638,179
639,189
640,87717
641,31467
642,12409
643,280
644,3960
645,4217
646,51
647,36192
648,1899
649,1041
650,8194
651,395
652,12336
653,144
654,4177
655,30210
656,20667
657,2700
658,32
659,1403
660,652
661,24
662,6092
663,12715
664,2595
665,2522
666,22925
667,20430
668,6439
669,145
670,14908
671,681
672,39946
673,23024
674,2400
675,22867
676,8677
677,6302
678,777
679,822
680,342
681,70035
682,71755
683,27399
684,497
685,21995
686,22024
687,118
688,454
689,23113
690,20858
691,21233
692,190
693,9301
694,124
695,14406
696,36
697,20675
698,24867
699,12575
700,11567
701,204
702,22807
703,64142
704,1860
705,22252
706,23338
707,11971
708,10572
709,652
710,22886
711,4458
712,63976
713,668
714,64698
715,6392
716,24698
717,24225
718,525
719,4380
720,280
721,12994
722,5943
723,20182
724,50573
725,21720
726,23714
727,21234
728,23495
729,49
730,22206
731,248
732,11731
733,10704
734,20691
735,20014
736,126
737,265
738,32695
739,7930
740,26151
741,6628
742,5838
743,1189
744,5355
745,84670
746,73214
747,27232
748,866
749,1110
750,5857
751,16000
752,22796
753,502
