,ProductionRequestId,TargetProductionRate
615,73092.0,244.0
616,73093.0,244.0
617,73095.0,225.0
618,73096.0,235.0
619,73097.0,280.0
620,73309.0,235.0
621,73347.0,270.0
622,73348.0,238.0
623,73442.0,340.0
624,73443.0,320.0
625,73444.0,320.0
626,73479.0,320.0
627,73558.0,270.0
628,73571.0,320.0
629,73572.0,320.0
630,73593.0,270.0
631,73594.0,244.0
632,73595.0,270.0
633,73765.0,288.0
634,73766.0,271.0
635,73861.0,305.0
636,73862.0,235.0
637,73912.0,225.0
638,73913.0,235.0
639,73914.0,235.0
640,73915.0,225.0
641,73916.0,270.0
642,74016.0,270.0
643,74113.0,336.0
644,74143.0,320.0
645,74144.0,320.0
646,74160.0,225.0
647,74308.0,320.0
648,74309.0,70.0
649,74310.0,320.0
650,74461.0,320.0
651,74462.0,270.0
652,74463.0,260.0
653,74464.0,280.0
654,74544.0,320.0
655,74592.0,270.0
656,74593.0,270.0
657,74744.0,271.0
658,74749.0,235.0
659,74750.0,235.0
660,74751.0,244.0
661,74752.0,244.0
662,74964.0,235.0
663,75032.0,336.0
664,75092.0,235.0
665,75093.0,238.0
666,75094.0,320.0
667,75095.0,320.0
668,75096.0,320.0
669,75097.0,320.0
670,75098.0,320.0
671,75099.0,320.0
672,75100.0,320.0
673,75299.0,288.0
674,75300.0,225.0
675,75301.0,260.0
676,75302.0,280.0
677,75303.0,270.0
678,75304.0,270.0
679,75305.0,270.0
680,75306.0,270.0
681,75526.0,280.0
682,75582.0,271.0
683,75583.0,244.0
684,75584.0,244.0
685,75585.0,305.0
686,75871.0,235.0
687,75872.0,305.0
688,75873.0,320.0
689,75874.0,320.0
690,75875.0,320.0
691,75876.0,320.0
692,75877.0,320.0
693,75878.0,320.0
694,75879.0,271.0
695,76072.0,320.0
696,76096.0,320.0
697,76145.0,320.0
698,76146.0,336.0
699,76147.0,336.0
700,76148.0,336.0
701,76352.0,320.0
702,76354.0,235.0
703,76355.0,271.0
704,76358.0,260.0
705,76359.0,235.0
706,76360.0,244.0
707,76361.0,244.0
708,76363.0,320.0
709,76364.0,305.0
710,76665.0,280.0
711,76791.0,270.0
712,76792.0,270.0
713,76882.0,270.0
714,76921.0,235.0
715,76929.0,270.0
716,76931.0,305.0
717,76934.0,320.0
718,76935.0,320.0
719,77243.0,340.0
720,77244.0,320.0
721,77246.0,225.0
722,77296.0,320.0
723,77297.0,271.0
724,77298.0,271.0
725,77299.0,203.0
726,77300.0,203.0
727,77301.0,203.0
728,77302.0,244.0
729,77303.0,244.0
730,77304.0,244.0
731,77305.0,244.0
732,77306.0,271.0
733,77307.0,271.0
734,77308.0,244.0
735,77309.0,244.0
736,77310.0,244.0
737,77311.0,305.0
738,77312.0,305.0
739,77313.0,244.0
740,77314.0,244.0
741,77315.0,244.0
742,77316.0,244.0
743,77317.0,305.0
744,77318.0,271.0
745,77319.0,271.0
746,77320.0,305.0
747,77321.0,244.0
748,77322.0,244.0
749,77323.0,244.0
750,77324.0,244.0
751,77325.0,244.0
752,77326.0,244.0
753,77327.0,244.0
754,77328.0,203.0
755,77329.0,203.0
756,77330.0,203.0
757,77331.0,305.0
758,77332.0,305.0
759,77333.0,305.0
760,77334.0,271.0
761,77335.0,305.0
762,77336.0,305.0
763,77337.0,305.0
764,77338.0,244.0
765,77339.0,244.0
766,77340.0,244.0
767,77341.0,244.0
768,77342.0,244.0
769,77343.0,203.0
770,77344.0,203.0
771,77345.0,203.0
772,77346.0,305.0
773,77347.0,305.0
774,77348.0,305.0
775,77349.0,305.0
776,77350.0,305.0
777,77351.0,305.0
778,77352.0,305.0
779,77353.0,271.0
780,77354.0,244.0
781,77355.0,244.0
782,77356.0,244.0
783,77357.0,244.0
784,77358.0,244.0
785,77359.0,244.0
786,77360.0,203.0
787,77361.0,203.0
788,77362.0,203.0
789,77363.0,305.0
790,77364.0,305.0
791,77365.0,271.0
792,77366.0,271.0
793,77367.0,244.0
794,77368.0,244.0
795,77369.0,244.0
796,77370.0,244.0
797,77371.0,244.0
798,77372.0,244.0
799,77373.0,244.0
800,77374.0,244.0
801,77375.0,244.0
802,77376.0,305.0
803,77377.0,244.0
804,77378.0,244.0
805,77379.0,244.0
806,77380.0,244.0
807,77381.0,305.0
808,77382.0,271.0
809,77383.0,244.0
810,77384.0,244.0
811,77385.0,203.0
812,77386.0,244.0
813,77387.0,305.0
814,77388.0,305.0
815,77389.0,305.0
816,77390.0,305.0
817,77391.0,203.0
818,77392.0,203.0
819,77393.0,203.0
820,77394.0,203.0
821,77395.0,244.0
822,77396.0,244.0
823,77397.0,244.0
824,77398.0,271.0
825,77399.0,244.0
826,77400.0,244.0
827,77401.0,244.0
828,77402.0,244.0
829,77403.0,244.0
830,77404.0,244.0
831,77405.0,203.0
832,77406.0,203.0
833,77407.0,203.0
834,77408.0,244.0
835,77409.0,244.0
836,77410.0,305.0
837,77411.0,305.0
838,77412.0,244.0
839,77413.0,244.0
840,77414.0,244.0
841,77415.0,244.0
842,77416.0,244.0
843,77417.0,244.0
844,77418.0,244.0
845,77419.0,203.0
846,77420.0,203.0
847,77421.0,244.0
848,77422.0,305.0
849,77423.0,271.0
850,77424.0,244.0
851,77425.0,244.0
852,77426.0,244.0
853,77427.0,244.0
854,77428.0,244.0
855,77429.0,305.0
856,77430.0,305.0
857,77431.0,271.0
858,77432.0,271.0
859,77433.0,271.0
860,77434.0,305.0
861,77435.0,244.0
862,77436.0,203.0
863,77437.0,203.0
864,77438.0,203.0
865,77439.0,203.0
866,77440.0,244.0
867,77441.0,271.0
868,77442.0,271.0
869,77443.0,271.0
870,77444.0,305.0
871,77445.0,305.0
872,77446.0,305.0
873,77447.0,305.0
874,77448.0,305.0
875,77449.0,244.0
876,77450.0,203.0
877,77451.0,244.0
878,77452.0,244.0
879,77453.0,244.0
880,77454.0,244.0
881,77455.0,244.0
882,77456.0,244.0
883,77457.0,271.0
884,77458.0,271.0
885,77459.0,271.0
886,77460.0,244.0
887,77461.0,203.0
888,77462.0,203.0
889,77463.0,203.0
890,77464.0,203.0
891,77465.0,203.0
892,77466.0,203.0
893,77467.0,203.0
894,77468.0,244.0
895,77469.0,203.0
896,77470.0,305.0
897,77471.0,305.0
898,77472.0,271.0
899,77473.0,305.0
900,77474.0,305.0
901,77475.0,203.0
902,77476.0,203.0
903,77477.0,244.0
904,77478.0,244.0
905,77479.0,244.0
906,77480.0,244.0
907,77481.0,305.0
908,77482.0,305.0
909,77483.0,271.0
910,77484.0,271.0
911,77485.0,340.0
912,77486.0,305.0
913,77487.0,305.0
914,77488.0,203.0
915,77489.0,203.0
916,77490.0,244.0
917,77491.0,244.0
918,77492.0,244.0
919,77493.0,244.0
920,77494.0,244.0
921,77495.0,244.0
922,77496.0,244.0
923,77497.0,203.0
924,77498.0,203.0
925,77499.0,305.0
926,77500.0,244.0
927,77501.0,300.0
928,77502.0,300.0
929,77503.0,300.0
930,77504.0,300.0
931,77505.0,244.0
932,77506.0,203.0
933,77507.0,244.0
934,77508.0,244.0
935,77509.0,305.0
936,77510.0,271.0
937,77511.0,271.0
938,77512.0,271.0
939,77513.0,340.0
940,77514.0,340.0
941,77515.0,340.0
942,77516.0,305.0
943,77517.0,244.0
944,77518.0,300.0
945,77519.0,244.0
946,77520.0,244.0
947,77521.0,244.0
948,77522.0,244.0
949,77523.0,244.0
950,77524.0,244.0
951,77525.0,244.0
952,77526.0,244.0
953,77527.0,203.0
954,77528.0,305.0
955,77529.0,244.0
956,77530.0,244.0
957,77531.0,244.0
958,77532.0,305.0
959,77533.0,305.0
960,77534.0,244.0
961,77535.0,244.0
962,77536.0,244.0
963,77537.0,305.0
964,77538.0,244.0
965,77539.0,244.0
966,77540.0,340.0
967,77541.0,340.0
968,77542.0,305.0
969,77543.0,305.0
970,77544.0,305.0
971,77545.0,340.0
972,77546.0,340.0
973,77547.0,305.0
974,77548.0,305.0
975,77549.0,305.0
976,77550.0,305.0
977,77551.0,271.0
978,77552.0,271.0
979,77553.0,271.0
980,77554.0,271.0
981,77555.0,271.0
982,77556.0,203.0
983,77557.0,203.0
984,77558.0,203.0
985,77559.0,244.0
986,77560.0,244.0
987,77561.0,244.0
988,77562.0,203.0
989,77563.0,244.0
990,77564.0,244.0
991,77565.0,244.0
992,77566.0,244.0
993,77567.0,305.0
994,77568.0,340.0
995,77569.0,340.0
996,77570.0,340.0
997,77571.0,340.0
998,77572.0,305.0
999,77573.0,305.0
1000,77574.0,340.0
1001,77575.0,340.0
1002,77576.0,340.0
1003,77577.0,340.0
1004,77578.0,340.0
1005,77579.0,244.0
1006,77580.0,244.0
1007,77581.0,244.0
1008,77582.0,244.0
1009,77583.0,244.0
1010,77584.0,244.0
1011,77585.0,244.0
1012,77586.0,203.0
1013,77587.0,203.0
1014,77588.0,203.0
1015,77589.0,244.0
1016,77590.0,244.0
1017,77591.0,244.0
1018,77592.0,244.0
1019,77593.0,244.0
1020,77594.0,244.0
1021,77595.0,203.0
1022,77596.0,305.0
1023,77597.0,305.0
1024,77598.0,244.0
1025,77599.0,244.0
1026,77600.0,100.0
1027,77601.0,244.0
1028,77602.0,244.0
1029,77603.0,203.0
1030,77604.0,300.0
1031,77605.0,300.0
1032,77606.0,305.0
1033,77607.0,244.0
1034,77608.0,244.0
1035,77609.0,244.0
1036,77610.0,244.0
1037,77611.0,203.0
1038,77612.0,203.0
1039,77613.0,244.0
1040,77614.0,244.0
1041,77615.0,305.0
1042,77616.0,244.0
1043,77617.0,203.0
1044,77618.0,203.0
1045,77619.0,244.0
1046,77620.0,244.0
1047,77621.0,337.0
1048,77622.0,337.0
1049,77623.0,305.0
1050,77624.0,300.0
1051,77625.0,300.0
1052,77626.0,300.0
1053,77627.0,300.0
1054,77628.0,300.0
1055,77629.0,305.0
1056,77630.0,244.0
1057,77631.0,244.0
1058,77632.0,270.0
1059,77633.0,225.0
1060,77634.0,225.0
1061,77635.0,225.0
1062,77636.0,270.0
1063,77637.0,305.0
1064,77638.0,305.0
1065,77639.0,271.0
1066,77640.0,270.0
1067,77641.0,270.0
1068,77642.0,270.0
1069,77643.0,270.0
1070,77644.0,244.0
1071,77645.0,244.0
1072,77646.0,300.0
1073,77647.0,300.0
1074,77648.0,340.0
1075,77649.0,340.0
1076,77650.0,270.0
1077,77651.0,270.0
1078,77652.0,270.0
1079,77653.0,244.0
1080,77654.0,300.0
1081,77655.0,244.0
1082,77656.0,225.0
1083,77657.0,225.0
1084,77658.0,270.0
1085,77659.0,270.0
1086,77660.0,337.0
1087,77661.0,300.0
1088,77662.0,270.0
1089,77663.0,270.0
1090,77664.0,270.0
1091,77665.0,244.0
1092,77666.0,244.0
1093,77667.0,244.0
1094,77668.0,253.0
1095,77669.0,340.0
1096,77670.0,225.0
1097,77671.0,225.0
1098,77672.0,225.0
1099,77673.0,225.0
1100,77674.0,270.0
1101,77675.0,244.0
1102,77676.0,244.0
1103,77677.0,225.0
1104,77678.0,225.0
1105,77679.0,225.0
1106,77680.0,300.0
1107,77681.0,300.0
1108,77682.0,300.0
1109,77683.0,300.0
1110,77684.0,300.0
1111,77685.0,300.0
1112,77686.0,244.0
1113,77687.0,244.0
1114,77688.0,244.0
1115,77689.0,244.0
1116,77690.0,244.0
1117,77691.0,225.0
1118,77692.0,225.0
1119,77693.0,340.0
1120,77694.0,340.0
1121,77695.0,340.0
1122,77696.0,340.0
1123,77697.0,340.0
1124,77698.0,270.0
1125,77699.0,244.0
1126,77700.0,340.0
1127,77701.0,340.0
1128,77702.0,340.0
1129,77703.0,340.0
1130,77704.0,340.0
1131,77705.0,271.0
1132,77706.0,271.0
1133,77707.0,244.0
1134,77708.0,225.0
1135,77709.0,320.0
1136,77710.0,340.0
1137,77711.0,271.0
1138,77712.0,225.0
1139,77713.0,280.0
1140,77714.0,270.0
1141,77715.0,270.0
1142,77716.0,320.0
1143,77717.0,320.0
1144,77718.0,305.0
1145,77719.0,235.0
1146,77720.0,235.0
1147,77721.0,225.0
1148,77722.0,320.0
1149,77723.0,270.0
1150,77724.0,225.0
1151,77725.0,70.0
1152,77726.0,336.0
1153,77727.0,320.0
1154,77728.0,270.0
1155,77729.0,270.0
1156,77730.0,280.0
1157,77731.0,260.0
1158,77732.0,235.0
1159,77733.0,271.0
1160,77734.0,336.0
1161,77735.0,320.0
1162,77736.0,235.0
1163,77737.0,235.0
1164,77738.0,235.0
1165,77739.0,270.0
1166,77740.0,270.0
1167,77741.0,280.0
1168,77742.0,280.0
1169,77743.0,305.0
1170,77744.0,235.0
1171,77745.0,305.0
1172,77746.0,320.0
1173,77747.0,320.0
1174,77748.0,320.0
1175,77749.0,320.0
1176,77750.0,320.0
1177,77751.0,320.0
1178,77752.0,320.0
1179,77753.0,320.0
1180,77754.0,320.0
1181,77755.0,320.0
1182,77756.0,336.0
1183,77757.0,320.0
1184,77758.0,305.0
1185,77759.0,235.0
1186,77760.0,235.0
1187,77761.0,244.0
1188,77762.0,271.0
1189,77763.0,280.0
1190,77764.0,270.0
1191,77765.0,270.0
1192,77766.0,305.0
1193,77767.0,320.0
1194,77768.0,320.0
1195,77769.0,225.0
1196,77770.0,203.0
1197,77771.0,203.0
1198,77772.0,244.0
1199,77773.0,271.0
1200,77774.0,244.0
1201,77775.0,244.0
1202,77776.0,244.0
1203,77777.0,271.0
1204,77778.0,244.0
1205,77779.0,244.0
1206,77780.0,244.0
1207,77781.0,244.0
1208,77782.0,203.0
1209,77783.0,305.0
1210,77784.0,305.0
1211,77785.0,305.0
1212,77786.0,305.0
1213,77787.0,244.0
1214,77788.0,244.0
1215,77789.0,203.0
1216,77790.0,305.0
1217,77791.0,305.0
1218,77792.0,305.0
1219,77793.0,305.0
1220,77794.0,305.0
1221,77795.0,244.0
1222,77796.0,244.0
1223,77797.0,203.0
1224,77798.0,305.0
1225,77799.0,271.0
1226,77800.0,244.0
1227,77801.0,244.0
1228,77802.0,244.0
1229,77803.0,244.0
1230,77804.0,244.0
1231,77805.0,244.0
1232,77806.0,244.0
1233,77807.0,244.0
1234,77808.0,305.0
1235,77809.0,305.0
1236,77810.0,203.0
1237,77811.0,203.0
1238,77812.0,244.0
1239,77813.0,244.0
1240,77814.0,244.0
