ID,StartDateUTC,EndDateUTC
1030,2016-08-08 10:41:20.320,2016-08-08 10:52:53.350
1031,2016-08-08 11:14:04.487,2016-08-08 11:18:14.427
1032,2016-08-08 12:52:37.567,2016-08-08 12:58:49.163
1033,2016-08-08 12:59:37.190,2016-08-08 13:05:45.040
1034,2016-08-08 13:05:51.047,2016-08-08 13:07:46.150
1035,2016-08-08 14:19:40.377,2016-08-08 14:28:41.297
1036,2016-08-08 15:10:34.420,2016-08-08 15:28:43.520
1037,2016-08-08 19:10:33.293,2016-08-08 19:16:47.743
1038,2016-08-09 04:08:08.077,2016-08-09 04:10:15.110
1039,2016-08-09 16:39:43.107,2016-08-09 16:45:02.823
1040,2016-08-09 17:00:06.047,2016-08-09 17:02:11.250
1041,2016-08-09 23:03:42.160,2016-08-09 23:06:27.197
1042,2016-08-09 23:14:42.203,2016-08-09 23:18:18.330
1043,2016-08-10 06:10:14.943,2016-08-10 06:12:29.960
1044,2016-08-10 11:00:10.193,2016-08-10 11:54:21.470
1045,2016-08-10 13:04:49.650,2016-08-10 13:08:32.207
1046,2016-08-10 13:15:14.673,2016-08-10 13:17:50.717
1047,2016-08-10 19:41:07.213,2016-08-10 19:43:22.267
1048,2016-08-10 19:43:31.227,2016-08-10 20:00:29.263
1049,2016-08-11 02:08:42.283,2016-08-11 02:19:41.267
1050,2016-08-11 02:20:25.357,2016-08-11 02:34:34.313
1051,2016-08-11 09:32:00.247,2016-08-11 09:34:07.330
1052,2016-08-11 18:24:03.253,2016-08-11 18:26:27.277
1053,2016-08-11 19:54:16.560,2016-08-11 19:58:34.573
1054,2016-08-11 20:03:36.573,2016-08-11 20:08:30.630
1055,2016-08-12 00:56:12.723,2016-08-12 01:00:31.550
1056,2016-08-12 05:30:59.637,2016-08-12 05:33:05.693
1057,2016-08-12 11:54:31.127,2016-08-12 12:24:05.217
1058,2016-08-12 13:05:49.343,2016-08-12 13:26:39.450
1059,2016-08-13 04:18:04.440,2016-08-13 04:18:46.413
1060,2016-08-13 05:06:07.593,2016-08-13 05:09:08.583
1061,2016-08-13 05:20:51.603,2016-08-13 05:26:20.630
1062,2016-08-13 05:26:41.633,2016-08-13 05:28:55.773
1063,2016-08-14 04:22:59.687,2016-08-14 04:23:29.670
1064,2016-08-17 06:23:45.457,2016-08-17 06:25:52.523
1065,2016-08-17 12:52:04.520,2016-08-17 12:56:56.530
1066,2016-08-17 12:59:52.520,2016-08-17 13:05:57.550
1067,2016-08-17 13:15:29.723,2016-08-17 13:22:47.590
1068,2016-08-17 13:23:42.597,2016-08-17 13:27:06.597
1069,2016-08-17 13:30:29.660,2016-08-17 13:32:35.647
1070,2016-08-17 19:38:59.040,2016-08-17 19:41:41.960
1071,2016-08-17 20:26:01.090,2016-08-17 20:28:06.107
1072,2016-08-18 03:37:34.777,2016-08-18 03:39:39.950
1073,2016-08-18 04:29:53.947,2016-08-18 06:13:22.643
1074,2016-08-18 23:01:09.220,2016-08-18 23:05:56.453
1075,2016-08-18 23:27:15.313,2016-08-18 23:32:07.463
1076,2016-08-19 04:31:24.517,2016-08-19 04:33:45.600
1077,2016-08-19 06:52:24.977,2016-08-19 06:57:22.050
1078,2016-08-19 11:46:15.650,2016-08-19 11:48:26.047
1079,2016-08-19 18:02:10.330,2016-08-19 18:02:32.233
1080,2016-08-19 21:26:39.790,2016-08-19 21:28:45.823
1081,2016-08-19 22:06:07.283,2016-08-19 22:17:37.237
1082,2016-08-20 05:47:40.610,2016-08-20 05:49:46.643
1083,2016-08-20 19:55:02.333,2016-08-20 19:55:33.513
1084,2016-08-20 20:14:21.367,2016-08-20 20:18:58.617
1085,2016-08-20 20:29:50.437,2016-08-20 20:35:58.450
1086,2016-08-21 13:56:02.680,2016-08-21 13:56:24.593
1087,2016-08-22 10:53:35.910,2016-08-22 10:55:45.943
1088,2016-08-22 19:11:42.797,2016-08-22 19:16:16.847
1089,2016-08-23 07:32:20.767,2016-08-23 07:34:27.977
1090,2016-08-23 08:03:27.163,2016-08-23 08:05:33.310
1091,2016-08-23 13:32:46.240,2016-08-23 13:37:03.243
1092,2016-08-23 15:01:09.487,2016-08-23 15:03:30.523
1093,2016-08-23 15:49:06.650,2016-08-23 15:51:31.730
1094,2016-08-23 22:41:22.220,2016-08-23 22:44:48.110
1095,2016-08-24 05:24:25.167,2016-08-24 05:26:30.377
1096,2016-08-24 11:36:43.020,2016-08-24 12:05:02.827
1097,2016-08-25 09:35:53.640,2016-08-25 09:37:58.650
1098,2016-08-25 16:45:04.317,2016-08-25 16:50:29.243
1099,2016-08-25 16:51:26.233,2016-08-25 16:59:18.397
1100,2016-08-25 17:00:56.360,2016-08-25 17:03:43.340
1101,2016-08-25 17:11:59.370,2016-08-25 17:24:45.607
1102,2016-08-25 23:56:51.703,2016-08-26 00:08:37.730
1103,2016-08-26 00:08:45.740,2016-08-26 00:18:04.787
1104,2016-08-26 06:45:22.897,2016-08-26 06:50:04.230
1105,2016-08-26 09:24:11.907,2016-08-26 09:32:56.110
1106,2016-08-26 09:48:31.007,2016-08-26 09:51:39.120
1107,2016-08-26 09:55:46.030,2016-08-26 09:58:57.053
1108,2016-08-26 10:00:33.060,2016-08-26 10:09:01.093
1109,2016-08-26 10:09:51.120,2016-08-26 10:13:56.127
1110,2016-08-27 07:30:32.450,2016-08-27 07:31:28.327
1111,2016-08-27 08:33:11.480,2016-08-27 08:40:35.520
1112,2016-08-27 08:41:12.577,2016-08-27 08:47:19.690
1113,2016-08-27 08:54:00.563,2016-08-27 08:57:35.687
1114,2016-08-27 08:58:58.677,2016-08-27 09:03:54.600
1115,2016-08-27 10:04:41.867,2016-08-27 10:09:35.840
1116,2016-08-27 10:26:47.810,2016-08-27 10:42:45.857
1117,2016-08-27 10:43:03.860,2016-08-27 10:56:10.883
1118,2016-08-27 11:33:07.983,2016-08-27 11:37:28.007
1119,2016-08-27 12:35:23.340,2016-08-27 12:39:58.350
1120,2016-08-27 12:42:15.360,2016-08-27 12:45:27.373
1121,2016-08-27 22:55:05.277,2016-08-27 23:18:37.273
1122,2016-08-28 22:00:35.230,2016-08-28 22:03:16.253
1123,2016-08-29 20:18:20.267,2016-08-29 20:30:39.477
1124,2016-08-30 02:43:10.427,2016-08-30 02:56:25.473
1125,2016-08-30 03:10:38.540,2016-08-30 03:14:06.563
1126,2016-08-30 03:24:38.740,2016-08-30 03:28:15.670
1127,2016-08-30 03:51:58.097,2016-08-30 03:57:51.057
1128,2016-08-30 03:58:52.070,2016-08-30 04:01:35.060
1129,2016-08-30 04:03:22.037,2016-08-30 04:10:41.057
1130,2016-08-30 04:12:49.050,2016-08-30 04:18:07.097
1131,2016-08-30 13:18:50.193,2016-08-30 13:29:14.217
1132,2016-08-30 13:43:41.267,2016-08-30 13:45:48.330
1133,2016-08-30 19:36:41.300,2016-08-30 19:45:10.300
1134,2016-08-30 21:33:09.620,2016-08-30 21:37:38.787
1135,2016-08-30 21:48:45.713,2016-08-30 21:59:23.240
1136,2016-08-30 22:08:50.063,2016-08-30 22:12:54.267
1137,2016-08-31 03:43:30.090,2016-08-31 03:48:12.297
1138,2016-08-31 04:09:39.200,2016-08-31 04:12:09.350
1139,2016-08-31 10:53:08.793,2016-08-31 11:00:42.783
1140,2016-08-31 11:26:39.893,2016-08-31 11:29:03.940
1141,2016-08-31 17:08:51.310,2016-08-31 17:11:40.310
1142,2016-08-31 18:10:40.637,2016-08-31 18:13:57.570
1143,2016-09-01 00:08:43.633,2016-09-01 00:09:29.807
1144,2016-09-01 12:57:22.480,2016-09-01 12:59:27.587
1145,2016-09-01 19:15:40.767,2016-09-01 19:17:03.767
1146,2016-09-02 04:55:44.030,2016-09-02 04:58:12.143
1147,2016-09-02 18:00:27.920,2016-09-02 18:03:14.940
1148,2016-09-03 07:57:12.003,2016-09-03 07:59:46.160
1149,2016-09-03 19:33:27.967,2016-09-03 19:38:25.970
1150,2016-09-04 05:23:44.930,2016-09-04 05:26:15.753
1151,2016-09-04 05:50:55.540,2016-09-04 05:53:29.853
1152,2016-09-05 01:02:31.360,2016-09-05 01:03:15.490
1153,2016-09-05 16:27:14.797,2016-09-05 16:29:19.820
1154,2016-09-05 17:21:14.990,2016-09-05 17:24:36.053
1155,2016-09-05 22:23:11.943,2016-09-05 22:26:23.937
1156,2016-09-05 22:35:15.967,2016-09-05 22:46:10.980
1157,2016-09-05 22:46:10.980,2016-09-05 22:57:43.027
1158,2016-09-05 22:58:41.023,2016-09-05 23:02:01.113
1159,2016-09-06 03:55:42.223,2016-09-06 04:05:02.247
1160,2016-09-06 05:12:50.467,2016-09-06 05:17:04.550
1161,2016-09-06 09:07:06.657,2016-09-06 09:10:07.223
1162,2016-09-06 09:10:07.223,2016-09-06 09:12:16.180
1163,2016-09-06 09:12:16.180,2016-09-06 09:13:48.687
1164,2016-09-06 09:32:11.773,2016-09-06 09:32:30.337
1165,2016-09-06 09:32:30.337,2016-09-06 09:33:10.900
1166,2016-09-06 09:33:10.900,2016-09-06 09:33:36.993
1167,2016-09-06 18:43:24.803,2016-09-06 18:45:29.830
1168,2016-09-06 19:19:37.990,2016-09-06 19:23:18.990
1169,2016-09-07 01:17:09.007,2016-09-07 01:26:46.000
1170,2016-09-07 01:26:52.997,2016-09-07 01:29:20.087
1171,2016-09-07 01:30:44.027,2016-09-07 01:41:57.053
1172,2016-09-07 01:42:50.110,2016-09-07 01:52:51.100
1173,2016-09-07 08:52:11.120,2016-09-07 08:54:29.057
1174,2016-09-07 13:02:59.030,2016-09-07 13:07:40.080
1175,2016-09-07 17:22:05.797,2016-09-07 17:43:05.850
1176,2016-09-07 19:36:53.153,2016-09-07 20:12:43.257
1177,2016-09-07 20:18:44.270,2016-09-07 20:21:52.360
1178,2016-09-07 21:01:33.440,2016-09-07 21:10:43.900
1179,2016-09-07 23:39:03.073,2016-09-07 23:49:47.240
1180,2016-09-07 23:49:53.090,2016-09-07 23:59:45.130
1181,2016-09-08 02:39:02.633,2016-09-08 02:49:52.637
1182,2016-09-08 08:21:21.950,2016-09-08 08:23:49.320
1183,2016-09-08 12:00:35.730,2016-09-08 12:31:45.823
1184,2016-09-08 18:47:05.253,2016-09-08 18:49:05.243
1185,2016-09-09 11:43:03.960,2016-09-09 11:46:21.097
1186,2016-09-10 03:04:35.020,2016-09-10 03:11:34.040
1187,2016-09-10 03:11:47.030,2016-09-10 03:17:23.120
1188,2016-09-10 03:18:34.167,2016-09-10 03:30:06.143
1189,2016-09-11 07:32:47.507,2016-09-11 07:33:27.190
1190,2016-09-11 08:02:39.583,2016-09-11 08:05:53.490
1191,2016-09-11 08:16:20.520,2016-09-11 08:24:29.620
1192,2016-09-11 08:30:55.567,2016-09-11 08:38:15.690
1193,2016-09-11 20:07:49.717,2016-09-11 20:10:23.767
1194,2016-09-12 06:58:03.917,2016-09-12 07:00:43.870
1195,2016-09-15 05:48:02.410,2016-09-15 05:50:23.437
1196,2016-09-15 09:34:07.097,2016-09-15 09:37:19.160
1197,2016-09-15 12:16:45.930,2016-09-15 12:20:53.880
1198,2016-09-15 12:22:04.880,2016-09-15 12:30:18.910
1199,2016-09-15 12:30:18.910,2016-09-15 12:46:40.007
1200,2016-09-15 12:49:30.010,2016-09-15 13:02:28.233
1201,2016-09-15 13:02:49.047,2016-09-15 13:06:31.123
1202,2016-09-15 16:01:15.683,2016-09-15 18:20:58.197
1203,2016-09-15 18:22:53.207,2016-09-15 21:46:41.963
1204,2016-09-16 09:31:27.323,2016-09-16 09:33:32.337
1205,2016-09-16 16:53:11.953,2016-09-16 17:03:06.993
1206,2016-09-16 17:03:41.987,2016-09-16 17:08:23.963
1207,2016-09-16 17:08:23.963,2016-09-16 17:14:01.067
1208,2016-09-16 22:08:37.923,2016-09-16 22:15:32.010
1209,2016-09-16 22:56:39.040,2016-09-16 23:12:31.197
1210,2016-09-17 02:57:11.197,2016-09-17 02:59:34.040
1211,2016-09-17 11:34:18.520,2016-09-17 11:41:12.550
1212,2016-09-17 18:12:55.810,2016-09-17 18:13:37.747
1213,2016-09-17 18:31:12.793,2016-09-17 18:36:42.823
1214,2016-09-17 18:47:27.037,2016-09-17 18:54:49.063
1215,2016-09-18 12:27:05.110,2016-09-18 12:27:22.117
1216,2016-09-19 13:05:23.910,2016-09-19 13:09:39.990
1217,2016-09-19 17:27:41.900,2016-09-19 17:30:17.907
1218,2016-09-19 19:13:58.240,2016-09-19 19:15:03.313
1219,2016-09-19 19:46:14.297,2016-09-19 19:48:41.447
1220,2016-09-19 19:54:57.360,2016-09-19 21:06:54.573
1221,2016-09-20 03:38:07.027,2016-09-20 03:42:12.020
1222,2016-09-20 03:42:15.953,2016-09-20 04:11:57.147
1223,2016-09-20 04:25:11.197,2016-09-20 04:34:47.220
1224,2016-09-20 10:59:10.680,2016-09-20 11:02:57.660
1225,2016-09-20 11:05:40.687,2016-09-20 11:07:47.740
1226,2016-09-20 11:15:19.873,2016-09-20 11:21:56.780
1227,2016-09-20 11:22:53.830,2016-09-20 11:29:01.900
1228,2016-09-20 17:37:06.307,2016-09-20 17:43:18.987
1229,2016-09-20 17:53:12.210,2016-09-20 17:55:18.230
1230,2016-09-20 18:15:16.300,2016-09-20 18:17:30.427
1231,2016-09-20 18:22:35.433,2016-09-20 18:26:39.403
1232,2016-09-20 18:42:31.707,2016-09-20 18:44:31.680
1233,2016-09-20 18:45:22.703,2016-09-20 18:47:24.697
1234,2016-09-20 20:33:37.933,2016-09-20 20:36:43.990
1235,2016-09-20 20:40:01.980,2016-09-20 20:43:00.910
1236,2016-09-20 23:37:23.537,2016-09-20 23:45:48.553
1237,2016-09-20 23:50:43.523,2016-09-20 23:59:16.550
1238,2016-09-20 23:59:58.540,2016-09-21 00:06:07.617
1239,2016-09-21 00:07:05.560,2016-09-21 00:21:05.603
1240,2016-09-21 00:21:24.600,2016-09-21 00:37:43.647
1241,2016-09-21 00:37:57.637,2016-09-21 00:48:49.673
1242,2016-09-21 00:48:59.710,2016-09-21 00:53:59.797
1243,2016-09-21 00:54:37.677,2016-09-21 01:18:17.747
1244,2016-09-21 04:42:40.887,2016-09-21 04:59:48.887
1245,2016-09-21 05:00:46.903,2016-09-21 05:10:24.357
1246,2016-09-21 12:02:05.000,2016-09-21 12:07:41.000
1247,2016-09-21 12:17:20.037,2016-09-21 12:19:38.073
1248,2016-09-21 16:14:19.050,2016-09-21 16:19:58.953
1249,2016-09-21 16:27:26.973,2016-09-21 16:30:47.990
1250,2016-09-21 17:07:02.103,2016-09-21 17:09:39.117
1251,2016-09-21 17:10:20.107,2016-09-21 17:13:44.110
1252,2016-09-21 18:31:22.367,2016-09-21 18:39:16.420
1253,2016-09-21 18:45:17.343,2016-09-21 18:47:43.587
1254,2016-09-21 18:56:38.603,2016-09-21 18:59:56.490
1255,2016-09-22 01:34:06.880,2016-09-22 01:38:45.907
1256,2016-09-22 03:25:59.293,2016-09-22 03:31:12.293
1257,2016-09-22 06:00:12.553,2016-09-22 06:02:16.590
1258,2016-09-22 11:56:00.890,2016-09-22 12:05:38.070
1259,2016-09-22 12:08:00.967,2016-09-22 12:10:26.910
1260,2016-09-22 12:24:13.983,2016-09-22 12:29:19.203
1261,2016-09-22 12:58:28.163,2016-09-22 13:01:15.150
1262,2016-09-22 13:07:07.153,2016-09-22 13:09:53.177
1263,2016-09-22 13:14:01.183,2016-09-22 13:18:56.313
1264,2016-09-22 13:24:41.207,2016-09-22 13:33:54.253
1265,2016-09-22 14:14:48.347,2016-09-22 14:30:54.380
1266,2016-09-22 15:53:59.620,2016-09-22 16:09:44.080
1267,2016-09-22 16:38:56.990,2016-09-22 16:50:24.017
1268,2016-09-23 15:19:55.100,2016-09-23 15:22:02.470
1269,2016-09-24 04:47:17.297,2016-09-24 04:47:45.127
1270,2016-09-24 05:09:03.230,2016-09-24 05:12:56.167
1271,2016-09-24 05:23:58.190,2016-09-24 05:33:11.230
1272,2016-09-24 05:48:25.257,2016-09-24 06:01:58.290
1273,2016-09-24 07:18:16.610,2016-09-24 07:22:40.520
1274,2016-09-24 07:25:39.510,2016-09-24 07:32:43.520
1275,2016-09-24 21:21:05.960,2016-09-24 21:21:23.957
1276,2016-09-24 22:13:55.323,2016-09-24 22:16:16.117
1277,2016-09-25 12:57:24.970,2016-09-25 12:58:13.893
1278,2016-09-25 21:50:29.630,2016-09-25 21:53:15.740
1279,2016-09-25 22:06:13.693,2016-09-25 22:15:23.910
1280,2016-09-26 04:32:18.333,2016-09-26 04:37:24.173
1281,2016-09-26 04:38:14.157,2016-09-26 04:48:53.280
1282,2016-09-26 11:30:32.950,2016-09-26 11:37:09.753
1283,2016-09-26 11:37:09.753,2016-09-26 11:42:49.803
1284,2016-09-26 11:43:44.817,2016-09-26 11:53:58.983
1285,2016-09-26 18:13:14.090,2016-09-26 18:13:58.073
1286,2016-09-27 00:41:15.390,2016-09-27 00:48:24.847
1287,2016-09-27 00:48:24.847,2016-09-27 01:54:52.687
1288,2016-09-27 01:55:51.660,2016-09-27 05:24:03.913
1289,2016-09-27 05:24:28.827,2016-09-27 05:54:16.823
1290,2016-09-27 07:18:53.040,2016-09-27 07:21:51.093
1291,2016-09-27 11:42:34.993,2016-09-27 11:53:10.027
1292,2016-09-27 11:58:49.220,2016-09-27 12:01:45.060
1293,2016-09-27 12:10:57.103,2016-09-27 12:13:10.183
1294,2016-09-27 12:21:57.207,2016-09-27 12:24:15.100
1295,2016-09-27 12:24:15.100,2016-09-27 12:28:21.257
1296,2016-09-27 12:29:09.393,2016-09-27 12:42:46.297
1297,2016-09-27 15:10:59.203,2016-09-27 15:27:21.110
1298,2016-09-27 18:57:14.707,2016-09-27 18:58:06.777
1299,2016-09-27 18:58:10.630,2016-09-27 19:08:54.913
1300,2016-09-27 19:10:00.873,2016-09-27 19:29:49.830
1301,2016-09-28 01:38:09.210,2016-09-28 01:49:14.410
1302,2016-09-28 01:50:30.287,2016-09-28 02:07:04.290
1303,2016-09-28 08:00:23.437,2016-09-28 08:07:20.477
1304,2016-09-28 08:11:14.507,2016-09-28 08:25:43.550
1305,2016-09-28 09:13:15.890,2016-09-28 09:22:42.197
1306,2016-09-28 10:10:20.060,2016-09-28 10:19:39.077
1307,2016-09-28 10:19:39.077,2016-09-28 10:21:30.143
1308,2016-09-28 10:22:28.120,2016-09-28 10:30:15.137
1309,2016-09-28 17:08:57.520,2016-09-28 17:30:22.477
1310,2016-09-28 19:17:47.053,2016-09-28 19:22:28.070
1311,2016-09-28 19:27:14.180,2016-09-28 20:01:44.247
1312,2016-09-29 01:48:16.213,2016-09-29 01:49:16.187
1313,2016-09-29 01:49:16.187,2016-09-29 05:46:59.380
1314,2016-09-29 18:40:14.120,2016-09-29 18:42:19.140
1315,2016-09-29 21:16:27.990,2016-09-29 21:41:52.190
1316,2016-09-29 21:49:37.030,2016-09-29 22:23:27.160
1317,2016-09-29 22:28:28.157,2016-09-29 22:36:20.283
1318,2016-09-30 00:52:59.600,2016-09-30 01:14:59.680
1319,2016-09-30 06:40:11.900,2016-09-30 06:46:37.793
1320,2016-09-30 09:01:10.217,2016-09-30 09:12:22.253
1321,2016-09-30 09:13:39.380,2016-09-30 09:18:08.277
1322,2016-09-30 09:25:20.360,2016-09-30 09:53:37.380
1323,2016-09-30 17:23:06.087,2016-09-30 17:31:20.010
1324,2016-09-30 17:31:24.140,2016-09-30 17:33:27.140
1325,2016-09-30 17:36:03.047,2016-09-30 17:44:58.063
1326,2016-09-30 19:01:46.373,2016-09-30 19:14:37.530
1327,2016-09-30 22:12:27.923,2016-09-30 22:16:52.933
1328,2016-09-30 22:18:08.950,2016-09-30 22:21:23.940
1329,2016-10-01 03:50:56.180,2016-10-01 03:51:49.153
1330,2016-10-01 05:07:49.470,2016-10-01 05:09:55.500
1331,2016-10-02 10:11:24.770,2016-10-02 10:12:57.577
1332,2016-10-02 10:12:57.577,2016-10-03 00:06:18.200
1333,2016-10-03 00:06:24.237,2016-10-03 00:32:44.293
1334,2016-10-03 00:44:40.320,2016-10-03 00:56:01.417
1335,2016-10-03 00:59:24.387,2016-10-03 01:08:04.450
1336,2016-10-03 07:00:55.103,2016-10-03 15:50:46.377
1337,2016-10-03 15:52:36.367,2016-10-03 15:58:44.373
1338,2016-10-03 16:03:11.410,2016-10-03 16:06:01.413
1339,2016-10-03 16:07:31.403,2016-10-03 16:13:56.600
1340,2016-10-03 17:09:54.463,2016-10-03 17:18:58.467
1341,2016-10-03 20:00:47.767,2016-10-03 20:05:41.823
1342,2016-10-03 22:29:44.963,2016-10-03 22:30:27.840
1343,2016-10-03 22:30:31.990,2016-10-03 22:46:31.897
1344,2016-10-04 04:55:18.863,2016-10-04 05:21:25.350
1345,2016-10-04 08:28:35.777,2016-10-04 08:38:20.830
1346,2016-10-04 08:44:27.793,2016-10-04 11:01:51.913
1347,2016-10-04 14:04:47.610,2016-10-04 14:12:36.347
1348,2016-10-04 14:12:41.357,2016-10-04 14:17:38.313
1349,2016-10-04 20:34:11.207,2016-10-04 20:35:02.190
1350,2016-10-04 20:35:07.183,2016-10-04 20:57:09.290
1351,2016-10-04 21:03:41.340,2016-10-04 21:10:48.103
1352,2016-10-05 03:08:31.413,2016-10-05 03:30:44.783
1353,2016-10-05 12:08:49.617,2016-10-05 12:19:11.580
1354,2016-10-05 12:19:11.580,2016-10-05 12:21:02.620
1355,2016-10-05 12:21:48.597,2016-10-05 12:28:57.850
1356,2016-10-05 19:03:25.940,2016-10-05 19:08:10.493
1357,2016-10-05 19:08:15.790,2016-10-05 19:25:44.917
1358,2016-10-06 02:35:25.697,2016-10-06 02:39:54.690
1359,2016-10-06 02:47:54.770,2016-10-06 03:05:53.693
1360,2016-10-06 09:30:02.497,2016-10-06 09:34:09.460
1361,2016-10-06 09:34:39.473,2016-10-06 13:27:25.840
1362,2016-10-06 13:38:57.880,2016-10-06 13:46:20.770
1363,2016-10-06 13:48:06.970,2016-10-06 13:53:09.743
1364,2016-10-06 19:36:55.833,2016-10-06 19:44:47.843
1365,2016-10-06 19:44:47.843,2016-10-06 19:46:07.003
1366,2016-10-06 19:46:07.003,2016-10-06 19:46:49.943
1367,2016-10-06 19:46:51.877,2016-10-06 21:59:49.380
1368,2016-10-06 22:10:43.340,2016-10-06 22:14:47.347
1369,2016-10-06 22:22:01.370,2016-10-06 22:32:49.430
1370,2016-10-07 09:22:12.153,2016-10-07 10:20:27.197
1371,2016-10-07 10:20:27.197,2016-10-07 10:32:23.913
1372,2016-10-07 13:59:10.447,2016-10-07 14:11:58.323
1373,2016-10-07 22:21:50.767,2016-10-07 22:35:48.943
1374,2016-10-07 22:36:17.920,2016-10-07 22:42:28.997
1375,2016-10-09 02:07:26.160,2016-10-09 02:09:50.173
1376,2016-10-09 05:02:45.620,2016-10-09 22:10:11.770
1377,2016-10-09 22:10:18.760,2016-10-09 22:10:25.177
1378,2016-10-09 22:10:25.177,2016-10-09 22:12:13.777
1379,2016-10-09 22:25:20.720,2016-10-09 22:36:07.703
1380,2016-10-09 23:15:12.553,2016-10-09 23:19:18.607
1381,2016-10-10 02:35:24.020,2016-10-10 02:51:31.980
1382,2016-10-10 05:16:44.707,2016-10-10 05:38:08.513
1383,2016-10-10 05:39:17.487,2016-10-10 05:41:17.513
1384,2016-10-10 05:43:34.513,2016-10-10 05:48:20.510
1385,2016-10-10 05:48:24.500,2016-10-10 05:50:21.550
1386,2016-10-10 05:57:07.560,2016-10-10 06:09:38.640
1387,2016-10-10 06:15:47.660,2016-10-10 06:20:00.710
1388,2016-10-10 12:54:23.890,2016-10-10 13:00:17.920
1389,2016-10-10 14:16:36.177,2016-10-10 14:27:22.170
1390,2016-10-10 14:27:28.207,2016-10-10 14:34:08.350
1391,2016-10-10 14:35:09.247,2016-10-10 14:39:19.233
1392,2016-10-10 21:35:51.410,2016-10-10 22:23:27.267
1393,2016-10-10 22:23:35.263,2016-10-11 19:38:06.523
1394,2016-10-11 19:44:20.540,2016-10-11 20:00:20.643
1395,2016-10-11 20:03:49.563,2016-10-11 20:17:02.610
1396,2016-10-12 02:56:11.140,2016-10-12 02:59:27.963
1397,2016-10-12 03:02:23.953,2016-10-12 03:02:56.940
1398,2016-10-12 03:02:59.977,2016-10-12 03:05:05.080
1399,2016-10-12 03:10:29.007,2016-10-12 03:14:38.103
1400,2016-10-12 03:15:30.933,2016-10-12 03:23:26.913
1401,2016-10-12 09:26:26.070,2016-10-12 09:31:29.090
1402,2016-10-12 09:35:13.180,2016-10-12 09:39:55.220
1403,2016-10-12 09:39:55.220,2016-10-12 09:41:57.270
1404,2016-10-12 09:41:59.300,2016-10-12 09:45:47.580
1405,2016-10-12 13:37:24.007,2016-10-12 13:53:49.067
1406,2016-10-12 15:54:06.557,2016-10-12 15:55:22.480
1407,2016-10-12 15:55:22.480,2016-10-12 16:32:06.577
1408,2016-10-12 16:47:21.737,2016-10-12 16:51:47.627
1409,2016-10-12 16:52:46.637,2016-10-12 16:58:11.647
1410,2016-10-12 22:03:49.530,2016-10-12 22:09:16.607
1411,2016-10-13 03:11:40.793,2016-10-13 03:17:58.847
1412,2016-10-13 03:20:09.770,2016-10-13 03:24:27.753
1413,2016-10-13 03:24:35.757,2016-10-13 03:29:12.930
1414,2016-10-13 09:12:29.920,2016-10-13 09:15:05.837
1415,2016-10-13 09:17:01.853,2016-10-13 09:24:33.753
1416,2016-10-13 09:25:20.870,2016-10-13 09:30:14.700
1417,2016-10-13 09:30:19.713,2016-10-13 09:32:15.863
1418,2016-10-13 14:26:16.977,2016-10-13 14:33:22.747
1419,2016-10-13 14:33:42.753,2016-10-13 14:48:29.157
1420,2016-10-13 14:48:29.157,2016-10-13 17:00:24.373
1421,2016-10-13 17:00:24.373,2016-10-14 03:39:36.037
1422,2016-10-14 03:55:33.090,2016-10-14 04:04:37.107
1423,2016-10-14 04:07:19.980,2016-10-14 04:29:14.300
1424,2016-10-14 04:51:19.217,2016-10-14 05:18:43.177
1425,2016-10-14 05:31:37.977,2016-10-14 05:55:10.030
1426,2016-10-14 05:56:13.017,2016-10-14 08:10:10.500
1427,2016-10-14 08:14:13.487,2016-10-14 08:17:13.487
1428,2016-10-14 08:20:20.520,2016-10-14 08:24:03.553
1429,2016-10-14 09:08:30.333,2016-10-14 10:31:51.137
1430,2016-10-14 10:35:26.277,2016-10-14 10:50:15.053
1431,2016-10-14 10:51:24.197,2016-10-14 10:55:19.037
1432,2016-10-14 10:59:58.020,2016-10-14 11:07:53.027
1433,2016-10-14 11:24:15.957,2016-10-14 11:32:03.017
1434,2016-10-14 11:35:03.937,2016-10-14 11:48:12.917
1435,2016-10-14 12:02:36.837,2016-10-14 12:21:35.837
1436,2016-10-14 19:57:21.927,2016-10-14 19:59:47.937
1437,2016-10-14 22:40:08.327,2016-10-14 22:40:58.317
1438,2016-10-14 22:41:18.313,2016-10-14 23:09:22.437
1439,2016-10-15 14:12:53.507,2016-10-15 14:13:13.470
1440,2016-10-15 14:13:25.480,2016-10-15 14:13:34.400
1441,2016-10-15 14:13:34.400,2016-10-15 14:33:46.513
1442,2016-10-16 00:01:47.597,2016-10-16 00:11:33.393
1443,2016-10-16 00:11:37.390,2016-10-16 00:39:20.537
1444,2016-10-16 00:47:37.600,2016-10-16 00:49:49.510
1445,2016-10-16 00:50:57.523,2016-10-16 00:58:37.543
1446,2016-10-16 03:01:23.003,2016-10-16 03:05:05.897
1447,2016-10-16 08:11:58.697,2016-10-16 08:17:43.707
1448,2016-10-16 14:18:04.383,2016-10-17 05:15:01.953
1449,2016-10-17 05:15:08.257,2016-10-17 05:50:35.030
1450,2016-10-17 06:01:13.070,2016-10-17 06:05:30.090
1451,2016-10-17 06:08:49.087,2016-10-17 06:14:20.120
1452,2016-10-17 06:15:50.117,2016-10-17 06:20:07.307
