62023,2016-11-03 00:26:33.277000,2016-11-03 14:43:28.583902,14.282029695030944
-1576,2016-11-03 14:43:28.583902,2016-11-03 16:43:28.583902,2
-1603,2016-11-03 16:43:28.583902,2016-11-03 18:43:28.583902,2
62022,2016-11-03 18:43:28.583902,2016-11-04 09:53:10.069719,15.161523838000816
-1560,2016-11-04 09:53:10.069719,2016-11-04 11:53:10.069719,2
62214,2016-11-04 11:53:10.069719,2016-11-04 20:07:45.075872,8.24305726475734
62179,2016-11-04 20:07:45.075872,2016-11-05 03:03:44.765352,6.933247077788938
61969,2016-11-05 03:03:44.765352,2016-11-05 12:10:28.072345,9.112029720286916
-1491,2016-11-05 12:10:28.072345,2016-11-05 14:33:10.312345,2.3784
-1515,2016-11-05 14:33:10.312345,2016-11-05 16:33:10.312345,2.0
-1589,2016-11-05 16:33:10.312345,2016-11-05 18:33:10.312345,2
-1562,2016-11-05 18:33:10.312345,2016-11-05 20:33:10.312345,2
61962,2016-11-05 20:33:10.312345,2016-11-06 02:48:22.808203,6.253471071752844
62217,2016-11-06 02:48:22.808203,2016-11-06 11:27:22.897794,8.650024886291892
62082,2016-11-06 11:27:22.897794,2016-11-06 22:37:47.191686,11.173414969888768
62523,2016-11-06 22:37:47.191686,2016-11-07 08:06:36.123356,9.480258797118282
-1513,2016-11-07 08:06:36.123356,2016-11-07 10:06:36.123356,2.0
62528,2016-11-07 10:06:36.123356,2016-11-07 18:24:58.939396,8.306337788856744
62496,2016-11-07 18:24:58.939396,2016-11-08 02:32:16.679387,8.121594442037901
62253,2016-11-08 02:32:16.679387,2016-11-08 10:10:37.959790,7.639244556497775
-1594,2016-11-08 10:10:37.959790,2016-11-08 12:10:37.959790,2
62384,2016-11-08 12:10:37.959790,2016-11-09 22:28:52.006355,34.30390182367155
0,2016-11-09 22:28:52.006355,2016-11-10 04:48:33.149269,6.328095253931689
61892,2016-11-10 04:48:33.149269,2016-11-11 05:36:28.240190,24.798636366988415
-1558,2016-11-11 05:36:28.240190,2016-11-11 07:36:28.240190,2
