77567,2016-11-15 23:03:22.239140,2016-11-16 09:33:07.721470,8.192622950819672
62149,2016-11-16 09:33:07.721470,2016-11-16 19:40:40.137375,7.380073800738008
62424,2016-11-16 19:40:40.137375,2016-11-16 22:18:11.233506,2.0491803278688523
77573,2016-11-16 22:18:11.233506,2016-11-17 05:09:06.862299,4.4926108374384235
77570,2016-11-17 05:09:06.862299,2016-11-17 05:12:51.781979,0.040983606557377046
77575,2016-11-17 05:12:51.781979,2016-11-17 09:30:35.619336,2.8177339901477834
77755,2016-11-17 09:30:35.619336,2016-11-17 23:51:46.652101,11.20327868852459
62422,2016-11-17 23:51:46.652101,2016-11-18 18:14:24.325015,14.344262295081966
-1269,2016-11-18 18:14:24.325015,2016-11-18 20:14:24.325015,2.0
62760,2016-11-18 20:14:24.325015,2016-11-19 19:20:33.970964,18.0327868852459
77751,2016-11-19 19:20:33.970964,2016-11-19 20:19:38.646772,0.7176470588235294
77586,2016-11-19 20:19:38.646772,2016-11-20 06:26:35.880120,7.372950819672131
-1238,2016-11-20 06:26:35.880120,2016-11-20 08:26:35.880120,2.0
63149,2016-11-20 08:26:35.880120,2016-11-20 08:30:22.706427,0.04918032786885246
-1248,2016-11-20 08:30:22.706427,2016-11-20 09:56:06.419427,1.428809166666667
-1170,2016-11-20 09:56:06.419427,2016-11-20 11:30:55.206427,1.5802186111111112
62893,2016-11-20 11:30:55.206427,2016-11-20 12:36:53.792787,0.7213114754098361
62603,2016-11-20 12:36:53.792787,2016-11-20 18:41:51.884149,3.9901477832512313
-1189,2016-11-20 18:41:51.884149,2016-11-20 19:45:08.038149,1.0544872222222224
-1184,2016-11-20 19:45:08.038149,2016-11-20 21:45:08.038149,2.0
-1177,2016-11-20 21:45:08.038149,2016-11-20 23:45:08.038149,2.0
-1195,2016-11-20 23:45:08.038149,2016-11-21 01:45:08.038149,2.0
-1173,2016-11-21 01:45:08.038149,2016-11-21 03:45:08.038149,2.0
62427,2016-11-21 03:45:08.038149,2016-11-23 01:19:03.909722,33.210332103321036
62150,2016-11-23 01:19:03.909722,2016-11-23 01:19:03.909722,0.0
62595,2016-11-23 01:19:03.909722,2016-11-23 06:29:57.839401,3.399014778325123
63274,2016-11-23 06:29:57.839401,2016-11-23 06:29:57.839401,0.0
77585,2016-11-23 06:29:57.839401,2016-11-24 01:20:00.003042,14.700819672131148
77576,2016-11-24 01:20:00.003042,2016-11-24 01:20:22.495010,0.004098360655737705
-1210,2016-11-24 01:20:22.495010,2016-11-24 03:20:22.495010,2.0
-1216,2016-11-24 03:20:22.495010,2016-11-24 05:20:22.495010,2.0
-1205,2016-11-24 05:20:22.495010,2016-11-24 07:20:22.495010,2.0
-1283,2016-11-24 07:20:22.495010,2016-11-24 08:58:17.502010,1.6319463888888892
-1196,2016-11-24 08:58:17.502010,2016-11-24 10:58:17.502010,2.0
-1278,2016-11-24 10:58:17.502010,2016-11-24 12:08:07.849010,1.1639852777777782
-1222,2016-11-24 12:08:07.849010,2016-11-24 14:08:07.849010,2.0
-1169,2016-11-24 14:08:07.849010,2016-11-24 16:08:07.849010,2.0
-1186,2016-11-24 16:08:07.849010,2016-11-24 18:08:07.849010,2.0
62762,2016-11-24 18:08:07.849010,2016-11-24 18:08:07.849010,0.0
-1268,2016-11-24 18:08:07.849010,2016-11-24 20:08:07.849010,2.0
77579,2016-11-24 20:08:07.849010,2016-11-25 05:34:52.892888,7.372950819672131
62759,2016-11-25 05:34:52.892888,2016-11-26 05:31:26.889599,18.688524590163933
-1209,2016-11-26 05:31:26.889599,2016-11-26 07:31:26.889599,2.0
77580,2016-11-26 07:31:26.889599,2016-11-26 23:17:14.124748,10.34016393442623
77754,2016-11-26 23:17:14.124748,2016-11-27 13:31:04.844663,9.334975369458128
62761,2016-11-27 13:31:04.844663,2016-11-27 22:08:41.146548,6.733606557377049
-1198,2016-11-27 22:08:41.146548,2016-11-28 00:08:41.146548,2.0
62602,2016-11-28 00:08:41.146548,2016-11-28 10:50:27.395686,7.016393442622951
77753,2016-11-28 10:50:27.395686,2016-11-28 18:40:48.368732,6.118852459016393
-1272,2016-11-28 18:40:48.368732,2016-11-28 20:40:48.368732,2.0
-1223,2016-11-28 20:40:48.368732,2016-11-28 22:40:48.368732,2.0
-1193,2016-11-28 22:40:48.368732,2016-11-29 00:40:48.368732,2.0
-1214,2016-11-29 00:40:48.368732,2016-11-29 02:40:48.368732,2.0
77584,2016-11-29 02:40:48.368732,2016-11-29 03:55:09.286106,0.9672131147540983
-1261,2016-11-29 03:55:09.286106,2016-11-29 05:55:09.286106,2.0
-1212,2016-11-29 05:55:09.286106,2016-11-29 07:55:09.286106,2.0
-1237,2016-11-29 07:55:09.286106,2016-11-29 09:55:09.286106,2.0
-1206,2016-11-29 09:55:09.286106,2016-11-29 11:55:09.286106,2.0
