Using expected method
1/40000:	313639.0752952872
2/40000:	604.9569345203633
3/40000:	604.9569345203633
4/40000:	604.9569345203633
5/40000:	604.9569345203633
6/40000:	604.9569345203633
7/40000:	604.9569345203633
8/40000:	604.9569345203633
9/40000:	604.9569345203633
10/40000:	604.9569345203633
11/40000:	604.9569345203633
12/40000:	604.9569345203633
13/40000:	604.9569345203633
14/40000:	604.9569345203633
15/40000:	604.9569345203633
16/40000:	604.9569345203633
17/40000:	604.9569345203633
18/40000:	604.9569345203633
19/40000:	604.9569345203633
20/40000:	604.9569345203633
21/40000:	604.9569345203633
22/40000:	604.9569345203633
23/40000:	604.9569345203633
24/40000:	604.9569345203633
25/40000:	604.9569345203633
26/40000:	604.9569345203633
27/40000:	604.5259707427738
28/40000:	604.5259707427738
29/40000:	604.5259707427738
30/40000:	604.5259707427738
31/40000:	604.5259707427738
32/40000:	604.5259707427738
33/40000:	604.5259707427738
34/40000:	604.5259707427738
35/40000:	604.5259707427738
36/40000:	604.5259707427738
37/40000:	604.5259707427738
38/40000:	604.5259707427738
39/40000:	604.5259707427738
40/40000:	604.5259707427738
41/40000:	604.5259707427738
42/40000:	604.5259707427738
43/40000:	604.5259707427738
44/40000:	604.5259707427738
45/40000:	604.5259707427738
46/40000:	604.5259707427738
47/40000:	604.5259707427738
48/40000:	604.5259707427738
49/40000:	604.5259707427738
50/40000:	604.5259707427738
51/40000:	604.5259707427738
52/40000:	604.5259707427738
53/40000:	604.5259707427738
54/40000:	604.5259707427738
55/40000:	604.5259707427738
56/40000:	604.5259707427738
57/40000:	604.5259707427738
58/40000:	604.5259707427738
59/40000:	604.5259707427738
60/40000:	604.5259707427738
61/40000:	604.5259707427738
62/40000:	604.5259707427738
63/40000:	604.5259707427738
64/40000:	604.5259707427738
65/40000:	604.5259707427738
66/40000:	604.5259707427738
67/40000:	604.5259707427738
68/40000:	604.5259707427738
69/40000:	604.5259707427738
70/40000:	604.5259707427738
71/40000:	604.5259707427738
72/40000:	604.5259707427738
73/40000:	604.2864654453831
74/40000:	604.2864654453831
75/40000:	604.2864654453831
76/40000:	604.2864654453831
77/40000:	604.2864654453831
78/40000:	604.133354661094
79/40000:	604.133354661094
80/40000:	604.133354661094
81/40000:	602.7153775570827
82/40000:	599.4428431634606
83/40000:	599.4428431634606
84/40000:	599.4428431634606
85/40000:	599.4428431634606
86/40000:	599.4428431634606
87/40000:	599.4428431634606
88/40000:	599.4428431634606
89/40000:	599.4428431634606
90/40000:	599.4428431634606
91/40000:	599.4428431634606
92/40000:	599.4428431634606
93/40000:	599.4428431634606
94/40000:	599.4428431634606
95/40000:	599.4428431634606
96/40000:	599.4428431634606
97/40000:	599.4428431634606
98/40000:	599.4428431634606
99/40000:	599.4428431634606
100/40000:	599.4428431634606
101/40000:	599.4428431634606
102/40000:	596.7776330862877
103/40000:	596.7776330862877
104/40000:	596.7776330862877
105/40000:	596.7776330862877
106/40000:	596.7776330862877
107/40000:	596.7776330862877
108/40000:	596.7776330862877
109/40000:	596.7776330862877
110/40000:	596.7776330862877
111/40000:	596.7776330862877
112/40000:	596.7776330862877
113/40000:	596.7776330862877
114/40000:	596.7776330862877
115/40000:	596.7776330862877
116/40000:	596.7776330862877
117/40000:	596.7776330862877
118/40000:	596.7776330862877
119/40000:	596.7776330862877
120/40000:	596.7776330862877
121/40000:	596.7776330862877
122/40000:	596.7776330862877
123/40000:	596.7776330862877
124/40000:	596.7776330862877
125/40000:	587.4118809034811
126/40000:	587.4118809034811
127/40000:	587.4118809034811
128/40000:	587.4118809034811
129/40000:	587.4118809034811
130/40000:	587.4118809034811
131/40000:	587.4118809034811
132/40000:	587.4118809034811
133/40000:	587.4118809034811
134/40000:	587.4118809034811
135/40000:	587.4118809034811
136/40000:	587.4118809034811
137/40000:	587.4118809034811
138/40000:	587.4118809034811
139/40000:	587.4118809034811
140/40000:	587.4118809034811
141/40000:	587.4118809034811
142/40000:	587.4118809034811
143/40000:	587.4118809034811
144/40000:	587.4118809034811
145/40000:	587.4118809034811
146/40000:	587.4118809034811
147/40000:	587.4118809034811
148/40000:	587.4118809034811
149/40000:	587.4118809034811
150/40000:	587.4118809034811
151/40000:	587.4118809034811
152/40000:	587.4118809034811
153/40000:	587.4118809034811
154/40000:	587.4118809034811
155/40000:	587.4118809034811
156/40000:	587.4118809034811
157/40000:	587.4118809034811
158/40000:	587.4118809034811
159/40000:	587.4118809034811
160/40000:	587.4118809034811
161/40000:	587.4118809034811
162/40000:	587.4118809034811
163/40000:	587.4118809034811
164/40000:	587.4118809034811
165/40000:	587.4118809034811
166/40000:	587.4118809034811
167/40000:	587.4118809034811
168/40000:	587.4118809034811
169/40000:	587.4118809034811
170/40000:	587.4118809034811
171/40000:	587.4118809034811
172/40000:	587.4118809034811
173/40000:	587.4118809034811
174/40000:	587.4118809034811
175/40000:	587.4118809034811
176/40000:	586.6653828523604
177/40000:	586.6653828523604
178/40000:	586.6653828523604
179/40000:	586.6653828523604
180/40000:	586.6653828523604
181/40000:	586.6653828523604
182/40000:	586.6653828523604
183/40000:	586.6653828523604
184/40000:	586.6653828523604
185/40000:	586.6653828523604
186/40000:	586.6653828523604
187/40000:	586.6653828523604
188/40000:	586.6653828523604
189/40000:	586.6653828523604
190/40000:	586.6653828523604
191/40000:	586.6653828523604
192/40000:	586.6653828523604
193/40000:	586.6653828523604
