ID,Duration,Start,End,Power
698,6.23,2017-02-21 07:49:54.740,2017-02-21 14:03:46.053,31.49
699,19.77,2017-02-21 14:03:50.623,2017-02-22 09:50:04.347,39.79
700,9.21,2017-02-24 02:40:59.577,2017-02-24 11:53:20.383,41.55
701,7.67,2017-02-24 11:53:28.503,2017-02-24 19:33:31.117,49.36
702,19.87,2017-02-24 19:33:41.770,2017-02-25 15:26:05.450,46.61
703,34.59,2017-02-25 15:26:10.323,2017-02-27 02:01:44.047,44.29
704,6.66,2017-02-27 03:13:15.183,2017-02-27 09:52:48.857,37.11
705,6.7,2017-02-27 09:52:51.960,2017-02-27 16:34:51.867,38.41
706,19.27,2017-02-27 16:34:56.793,2017-02-28 11:51:09.347,38.0
707,6.1,2017-02-28 11:51:13.567,2017-02-28 17:57:12.460,49.31
708,6.02,2017-02-28 17:57:15.653,2017-02-28 23:58:43.910,31.82
709,10.3,2017-02-28 23:58:54.110,2017-03-01 10:16:42.617,36.35
710,7.57,2017-03-01 10:16:46.020,2017-03-01 17:51:10.587,37.79
711,6.39,2017-03-01 17:51:14.370,2017-03-02 00:14:23.423,44.05
712,5.58,2017-03-02 00:14:27.630,2017-03-02 05:49:13.467,45.24
713,5.83,2017-03-02 05:49:16.587,2017-03-02 11:39:19.387,31.73
714,6.76,2017-03-02 11:39:26.280,2017-03-02 18:25:08.817,36.08
715,10.78,2017-03-02 18:25:13.607,2017-03-03 05:11:58.980,40.38
716,16.33,2017-03-03 05:12:03.740,2017-03-03 21:31:39.503,38.05
717,18.01,2017-03-03 21:31:44.440,2017-03-04 15:32:10.983,30.49
718,21.59,2017-03-04 15:32:17.307,2017-03-05 13:07:39.740,33.45
719,6.66,2017-03-05 23:44:59.157,2017-03-06 06:24:26.520,41.09
720,6.93,2017-03-06 06:24:29.517,2017-03-06 13:20:08.453,37.56
721,5.92,2017-03-06 13:20:15.740,2017-03-06 19:15:15.323,35.46
722,9.78,2017-03-06 19:15:23.243,2017-03-07 05:02:21.093,30.3
723,6.4,2017-03-07 05:02:27.133,2017-03-07 11:26:14.310,32.46
724,6.28,2017-03-07 11:26:19.740,2017-03-07 17:42:52.167,39.83
725,12.82,2017-03-07 17:43:00.903,2017-03-08 06:32:15.333,41.72
726,6.58,2017-03-08 06:32:18.773,2017-03-08 13:07:10.113,34.0
727,17.5,2017-03-08 13:07:14.707,2017-03-09 06:37:02.227,37.45
728,6.54,2017-03-09 06:37:05.713,2017-03-09 13:09:28.213,48.43
729,11.78,2017-03-09 13:09:35.207,2017-03-10 00:56:25.940,47.54
730,45.88,2017-03-10 00:56:37.287,2017-03-11 22:49:21.990,36.0
731,6.09,2017-03-12 15:40:54.980,2017-03-12 21:46:17.040,37.33
732,6.72,2017-03-12 21:46:21.537,2017-03-13 04:29:29.107,35.18
733,6.48,2017-03-13 04:29:36.320,2017-03-13 10:58:10.313,41.16
734,7.59,2017-03-13 10:58:17.340,2017-03-13 18:33:23.657,40.93
735,6.33,2017-03-13 18:33:28.540,2017-03-14 00:53:29.697,34.56
736,9.63,2017-03-14 00:53:34.110,2017-03-14 10:31:07.950,43.1
737,7.1,2017-03-14 10:31:13.523,2017-03-14 17:37:31.327,32.17
738,6.8,2017-03-14 17:37:35.427,2017-03-15 00:25:19.890,42.48
739,20.94,2017-03-15 00:25:23.877,2017-03-15 21:21:33.313,48.86
740,14.83,2017-03-15 21:21:38.940,2017-03-16 12:11:38.687,46.47
741,6.83,2017-03-16 12:11:43.550,2017-03-16 19:01:45.577,32.28
742,20.47,2017-03-16 19:01:49.790,2017-03-17 15:30:06.530,38.95
743,45.33,2017-03-17 15:30:12.180,2017-03-19 12:50:07.577,46.19
744,6.25,2017-03-20 04:55:55.787,2017-03-20 11:10:41.503,44.63
745,6.83,2017-03-20 11:10:45.130,2017-03-20 18:00:15.573,42.66
746,7.01,2017-03-20 18:00:19.867,2017-03-21 01:01:12.643,44.85
747,6.53,2017-03-21 01:01:17.330,2017-03-21 07:33:00.423,42.32
748,6.85,2017-03-21 07:33:04.760,2017-03-21 14:24:08.730,39.82
749,6.33,2017-03-21 14:24:16.983,2017-03-21 20:44:07.103,47.77
750,5.94,2017-03-21 20:44:14.653,2017-03-22 02:40:38.430,33.76
751,7.19,2017-03-22 02:40:43.193,2017-03-22 09:52:03.970,40.07
752,6.79,2017-03-22 09:52:06.620,2017-03-22 16:39:48.103,40.29
753,7.04,2017-03-22 16:39:53.140,2017-03-22 23:42:15.577,47.38
754,6.0,2017-03-22 23:42:19.010,2017-03-23 05:42:05.610,41.99
755,6.78,2017-03-23 05:42:08.267,2017-03-23 12:29:11.180,31.68
756,10.98,2017-03-23 12:29:14.243,2017-03-23 23:27:45.850,45.51
757,6.85,2017-03-23 23:27:49.510,2017-03-24 06:19:00.817,42.38
758,30.06,2017-03-24 07:36:07.050,2017-03-25 13:40:00.020,38.39
759,32.2,2017-03-25 13:40:05.787,2017-03-26 21:52:16.967,42.76
760,9.81,2017-03-26 21:52:21.793,2017-03-27 07:40:50.987,35.72
761,14.73,2017-03-27 07:40:53.763,2017-03-27 22:24:59.350,41.45
762,29.79,2017-03-27 22:25:05.377,2017-03-29 04:12:27.370,37.05
763,10.52,2017-03-28 10:49:49.187,2017-03-28 21:21:13.287,31.75
764,8.52,2017-03-29 04:12:31.230,2017-03-29 12:43:34.393,35.13
765,8.61,2017-03-29 12:43:37.260,2017-03-29 21:20:28.403,47.51
766,7.27,2017-03-29 21:20:33.427,2017-03-30 04:36:45.127,38.52
767,7.0,2017-03-30 04:36:51.057,2017-03-30 11:37:02.940,40.08
768,8.9,2017-03-30 11:37:05.480,2017-03-30 20:31:21.680,40.95
769,29.38,2017-03-30 20:31:34.970,2017-04-01 01:54:39.300,39.09
770,50.14,2017-04-01 01:54:42.713,2017-04-03 04:03:21.247,40.48
771,7.65,2017-04-03 04:03:24.500,2017-04-03 11:42:24.350,41.89
772,7.62,2017-04-03 11:42:27.030,2017-04-03 19:19:23.497,48.9
773,9.22,2017-04-03 19:19:27.667,2017-04-04 04:32:51.063,31.77
774,9.13,2017-04-04 04:32:55.310,2017-04-04 13:40:46.577,46.02
775,5.23,2017-04-04 13:40:49.497,2017-04-04 18:54:25.280,45.85
776,13.17,2017-04-04 18:54:27.940,2017-04-05 08:04:35.960,32.71
777,13.3,2017-04-05 08:17:37.800,2017-04-05 21:35:29.120,40.58
778,13.77,2017-04-05 21:35:32.590,2017-04-06 11:21:56.030,33.54
779,16.77,2017-04-06 11:21:59.243,2017-04-07 04:08:02.703,33.12
780,22.65,2017-04-07 04:08:06.173,2017-04-08 02:47:05.320,34.87
781,41.63,2017-04-08 02:47:08.397,2017-04-09 20:24:46.623,42.34
782,23.25,2017-04-09 20:24:51.963,2017-04-10 19:40:00.767,42.95
783,19.38,2017-04-10 14:58:10.320,2017-04-11 10:20:47.230,39.29
784,8.88,2017-04-11 01:27:58.167,2017-04-11 10:20:58.857,30.81
785,7.95,2017-04-11 10:21:03.837,2017-04-11 18:18:05.603,49.56
786,69.92,2017-04-11 18:18:08.893,2017-04-14 16:13:31.740,47.72
787,10.74,2017-04-12 00:18:39.187,2017-04-12 11:02:55.310,38.89
788,22.23,2017-04-12 11:02:58.277,2017-04-13 09:16:28.760,31.11
789,6.93,2017-04-13 09:16:32.507,2017-04-13 16:12:03.793,31.85
790,9.67,2017-04-13 16:12:07.907,2017-04-14 01:52:30.327,48.79
791,7.68,2017-04-14 01:52:33.410,2017-04-14 09:33:28.773,37.31
792,45.77,2017-04-14 09:33:32.723,2017-04-16 07:19:41.047,33.86
793,15.11,2017-04-14 16:13:39.830,2017-04-15 07:20:23.867,32.36
794,8.3,2017-04-15 07:20:27.840,2017-04-15 15:38:25.013,40.25
795,6.99,2017-04-16 07:19:46.373,2017-04-16 14:19:09.587,49.58
796,7.64,2017-04-18 03:39:26.287,2017-04-18 11:17:41.567,31.22
797,19.61,2017-04-18 11:17:44.707,2017-04-19 06:54:08.593,49.28
798,8.61,2017-04-18 22:42:23.323,2017-04-19 07:18:43.487,46.32
799,22.84,2017-04-19 07:18:48.650,2017-04-20 06:09:08.470,36.97
800,11.51,2017-04-20 06:09:14.250,2017-04-20 17:40:06.067,31.5
801,8.19,2017-04-20 17:40:10.440,2017-04-21 01:51:25.557,33.87
802,7.74,2017-04-21 01:51:31.497,2017-04-21 09:36:04.103,38.47
803,7.58,2017-04-21 09:36:07.060,2017-04-21 17:10:53.560,48.98
804,60.55,2017-04-21 17:11:25.350,2017-04-24 05:44:36.213,37.15
805,12.5,2017-04-23 08:56:35.563,2017-04-23 21:26:43.903,34.48
806,8.28,2017-04-24 05:44:45.473,2017-04-24 14:01:28.893,36.57
807,16.46,2017-04-24 14:01:32.353,2017-04-25 06:28:59.793,46.11
808,8.18,2017-04-25 06:29:03.147,2017-04-25 14:40:05.637,48.28
809,8.89,2017-04-25 14:40:08.253,2017-04-25 23:33:44.097,38.4
810,9.05,2017-04-25 23:33:47.833,2017-04-26 08:36:56.907,39.76
811,7.66,2017-04-26 08:37:01.760,2017-04-26 16:16:41.860,33.76
812,8.06,2017-04-26 16:16:44.760,2017-04-27 00:20:37.840,36.62
813,8.7,2017-04-27 00:20:40.637,2017-04-27 09:02:54.630,34.99
814,18.14,2017-04-27 09:03:11.453,2017-04-28 03:11:45.043,39.44
815,9.82,2017-04-28 03:11:47.633,2017-04-28 13:00:54.547,46.6
816,15.65,2017-04-28 13:01:00.283,2017-04-29 04:40:06.717,32.33
817,29.05,2017-04-29 04:40:10.687,2017-04-30 09:43:20.693,48.96
818,6.66,2017-05-02 05:36:33.767,2017-05-02 12:15:53.713,37.77
819,12.71,2017-05-02 12:15:56.233,2017-05-03 00:58:34.657,37.96
820,27.89,2017-05-03 00:58:38.530,2017-05-04 04:52:05.177,44.29
821,7.98,2017-05-04 04:52:08.257,2017-05-04 12:51:05.330,44.24
822,9.53,2017-05-04 12:51:08.653,2017-05-04 22:22:54.107,35.53
823,7.43,2017-05-04 22:22:58.270,2017-05-05 05:49:04.207,35.67
824,8.9,2017-05-05 05:49:07.227,2017-05-05 14:42:53.053,44.93
825,13.99,2017-05-05 14:42:57.980,2017-05-06 04:42:31.047,33.38
826,35.13,2017-05-06 04:42:35.120,2017-05-07 15:50:15.477,47.21
827,9.37,2017-05-07 15:50:19.730,2017-05-08 01:12:42.310,46.33
828,8.38,2017-05-08 01:12:47.500,2017-05-08 09:35:38.437,47.08
829,9.26,2017-05-08 09:35:42.340,2017-05-08 18:51:33.763,48.61
830,8.89,2017-05-08 18:51:36.780,2017-05-09 03:45:12.433,42.55
831,14.21,2017-05-09 03:45:15.713,2017-05-09 17:57:41.483,40.66
832,7.04,2017-05-09 17:57:44.650,2017-05-10 00:59:58.637,35.34
833,7.47,2017-05-10 01:00:02.937,2017-05-10 08:28:21.470,49.71
834,7.44,2017-05-10 08:28:23.660,2017-05-10 15:54:55.457,49.69
835,15.02,2017-05-10 15:54:58.573,2017-05-11 06:56:16.160,46.26
836,11.8,2017-05-11 08:12:03.633,2017-05-11 20:00:12.143,44.32
837,8.36,2017-05-11 20:00:15.603,2017-05-12 04:21:34.113,32.43
838,8.68,2017-05-12 04:21:36.563,2017-05-12 13:02:20.713,41.12
839,40.56,2017-05-12 13:02:23.310,2017-05-14 05:35:49.823,42.06
840,7.48,2017-05-14 18:09:44.340,2017-05-15 01:38:22.357,47.52
841,9.66,2017-05-15 01:38:31.420,2017-05-15 11:17:55.727,43.59
842,8.06,2017-05-15 11:17:58.600,2017-05-15 19:21:21.503,34.28
843,8.76,2017-05-15 19:21:24.873,2017-05-16 04:06:53.923,49.9
844,17.01,2017-05-16 04:07:04.090,2017-05-16 21:07:28.407,35.58
845,7.7,2017-05-16 21:07:42.000,2017-05-17 04:49:44.360,42.75
846,8.14,2017-05-17 04:49:46.813,2017-05-17 12:57:55.843,42.97
847,8.55,2017-05-17 12:57:59.147,2017-05-17 21:31:02.110,30.05
848,9.29,2017-05-17 21:31:08.410,2017-05-18 06:48:33.117,44.35
849,7.87,2017-05-18 06:48:39.957,2017-05-18 14:40:36.547,37.41
850,7.89,2017-05-18 14:40:39.510,2017-05-18 22:34:21.337,31.99
851,6.26,2017-05-18 22:34:25.363,2017-05-19 04:50:09.843,46.56
852,27.74,2017-05-19 04:50:20.733,2017-05-20 08:34:59.490,30.67
853,17.85,2017-05-20 08:35:03.387,2017-05-21 02:26:13.560,38.81
854,7.52,2017-05-21 21:34:52.947,2017-05-22 05:06:09.957,39.09
855,10.11,2017-05-22 05:06:12.820,2017-05-22 15:12:48.330,43.58
856,8.43,2017-05-22 15:12:51.260,2017-05-22 23:38:54.560,35.51
857,8.59,2017-05-22 23:38:57.573,2017-05-23 08:14:21.953,33.6
858,11.36,2017-05-23 08:14:31.183,2017-05-23 19:35:55.263,35.51
859,7.21,2017-05-23 19:35:58.953,2017-05-24 02:48:39.193,49.6
860,41.86,2017-05-27 04:17:35.817,2017-05-28 22:09:03.290,31.92
861,8.28,2017-05-28 22:09:08.050,2017-05-29 06:25:58.790,34.31
862,12.36,2017-05-29 06:26:04.120,2017-05-29 18:47:39.610,39.81
863,9.55,2017-05-29 18:47:43.317,2017-05-30 04:20:51.013,37.96
864,7.28,2017-05-30 04:20:53.447,2017-05-30 11:37:29.210,48.51
865,7.4,2017-05-30 11:37:31.803,2017-05-30 19:01:20.810,46.03
866,8.82,2017-05-30 19:01:25.003,2017-05-31 03:50:53.020,49.1
867,8.8,2017-05-31 03:50:56.910,2017-05-31 12:38:59.427,31.33
868,7.78,2017-05-31 12:39:02.163,2017-05-31 20:26:04.810,37.58
869,12.47,2017-05-31 20:26:08.640,2017-06-01 08:54:32.393,37.64
870,9.34,2017-06-01 08:54:35.337,2017-06-01 18:14:42.197,33.04
871,10.77,2017-06-01 18:14:45.560,2017-06-02 05:00:46.390,49.48
872,7.28,2017-06-02 05:00:50.433,2017-06-02 12:17:49.050,36.64
873,20.41,2017-06-02 12:17:53.133,2017-06-03 08:42:33.790,48.59
874,66.28,2017-06-03 08:42:38.077,2017-06-06 02:59:42.410,43.44
875,8.11,2017-06-06 02:59:45.637,2017-06-06 11:06:17.350,46.33
876,13.17,2017-06-06 11:06:20.897,2017-06-07 00:16:16.470,43.93
877,9.19,2017-06-07 00:16:19.670,2017-06-07 09:27:27.027,49.44
878,11.65,2017-06-07 09:27:31.273,2017-06-07 21:06:31.563,41.87
879,8.45,2017-06-07 21:06:35.077,2017-06-08 05:33:39.767,37.65
880,31.13,2017-06-08 05:33:42.157,2017-06-09 12:41:40.720,43.22
881,7.85,2017-06-09 12:41:43.433,2017-06-09 20:32:51.413,41.15
882,15.89,2017-06-09 20:32:54.847,2017-06-10 12:26:29.623,31.96
883,23.32,2017-06-10 12:26:35.300,2017-06-11 11:45:45.413,38.47
884,7.52,2017-06-11 22:00:25.410,2017-06-12 05:31:47.763,32.88
885,7.52,2017-06-12 05:31:50.693,2017-06-12 13:03:16.330,37.11
886,9.84,2017-06-12 13:03:18.590,2017-06-12 22:53:37.923,36.95
887,8.55,2017-06-12 22:53:41.373,2017-06-13 07:26:25.857,45.6
888,9.87,2017-06-13 07:26:28.950,2017-06-13 17:18:50.570,35.51
889,8.95,2017-06-13 17:18:54.573,2017-06-14 02:16:07.277,43.42
890,7.15,2017-06-14 02:16:10.683,2017-06-14 09:24:58.483,31.37
891,8.77,2017-06-14 09:25:00.763,2017-06-14 18:11:07.270,45.6
892,37.26,2017-06-14 18:11:14.917,2017-06-16 07:27:07.923,31.43
893,8.2,2017-06-15 15:38:54.357,2017-06-15 23:50:45.150,46.6
894,8.6,2017-06-16 07:27:11.947,2017-06-16 16:03:08.907,31.19
895,8.55,2017-06-16 16:03:12.037,2017-06-17 00:36:25.937,42.1
896,21.26,2017-06-17 00:36:29.827,2017-06-17 21:52:03.237,32.51
897,29.35,2017-06-17 21:52:07.780,2017-06-19 03:13:09.340,39.99
898,26.4,2017-06-19 03:13:14.647,2017-06-20 05:37:27.820,41.62
899,9.56,2017-06-19 05:15:58.743,2017-06-19 14:49:29.427,33.46
900,7.56,2017-06-19 14:49:34.377,2017-06-19 22:23:19.917,49.58
901,6.77,2017-06-20 05:37:31.083,2017-06-20 12:23:54.733,42.53
902,9.93,2017-06-20 12:23:57.430,2017-06-20 22:19:43.447,31.27
903,8.14,2017-06-20 22:20:31.713,2017-06-21 06:29:04.047,41.47
904,20.68,2017-06-21 06:29:06.750,2017-06-22 03:10:08.293,32.49
905,6.99,2017-06-22 03:10:12.077,2017-06-22 10:09:45.387,44.14
906,8.57,2017-06-22 10:09:48.137,2017-06-22 18:43:51.247,36.85
907,7.73,2017-06-22 18:43:54.090,2017-06-23 02:27:26.553,45.75
908,8.19,2017-06-23 02:27:30.970,2017-06-23 10:38:43.497,47.84
909,16.02,2017-06-23 10:38:46.470,2017-06-24 02:39:49.957,40.08
910,30.94,2017-06-24 02:39:59.290,2017-06-25 09:36:10.940,45.69
911,12.0,2017-06-26 06:06:49.980,2017-06-26 18:06:57.450,41.06
912,13.77,2017-06-26 18:07:00.357,2017-06-27 07:53:06.310,32.51
913,10.32,2017-06-27 07:53:11.583,2017-06-27 18:12:13.220,30.33
914,9.56,2017-06-27 18:12:15.927,2017-06-28 03:46:08.177,32.57
915,8.95,2017-06-28 03:46:11.243,2017-06-28 12:43:24.010,41.35
916,9.45,2017-06-28 12:43:27.393,2017-06-28 22:10:32.717,31.74
917,10.88,2017-06-28 22:10:37.290,2017-06-29 09:03:07.563,39.59
918,9.84,2017-06-29 09:03:13.080,2017-06-29 18:53:25.117,35.85
919,14.39,2017-06-29 18:53:27.657,2017-06-30 09:16:47.733,46.76
920,38.24,2017-06-30 09:16:50.740,2017-07-01 23:31:16.863,32.8
921,27.57,2017-07-01 23:31:24.137,2017-07-03 03:05:22.243,38.23
922,22.88,2017-07-03 03:05:26.607,2017-07-04 01:58:11.837,34.23
923,10.97,2017-07-03 07:40:02.857,2017-07-03 18:38:01.220,45.41
924,20.52,2017-07-04 01:58:15.060,2017-07-04 22:29:13.803,30.32
925,7.36,2017-07-04 22:29:16.507,2017-07-05 05:50:52.747,49.28
926,20.62,2017-07-05 05:50:55.723,2017-07-06 02:27:57.723,47.88
927,6.38,2017-07-06 02:28:01.483,2017-07-06 08:50:38.750,35.51
928,3.93,2017-07-06 08:50:41.607,2017-07-06 12:46:30.970,46.47
929,13.13,2017-07-06 12:46:34.410,2017-07-07 01:54:14.937,41.26
930,11.49,2017-07-07 01:54:17.383,2017-07-07 13:23:24.423,35.34
931,20.62,2017-07-07 13:23:27.593,2017-07-08 10:00:37.580,45.26
932,40.86,2017-07-08 10:00:47.450,2017-07-10 02:52:40.723,48.45
933,7.84,2017-07-09 22:32:12.303,2017-07-10 06:22:29.813,46.58
934,7.32,2017-07-10 06:22:32.793,2017-07-10 13:41:46.147,35.24
935,13.41,2017-07-10 13:41:49.157,2017-07-11 03:06:25.240,30.35
936,15.71,2017-07-11 03:06:28.060,2017-07-11 18:49:18.017,33.35
937,7.91,2017-07-11 18:49:20.857,2017-07-12 02:43:41.423,46.84
938,5.72,2017-07-12 02:43:43.790,2017-07-12 08:26:44.303,42.31
939,9.5,2017-07-12 08:26:48.410,2017-07-12 17:56:46.347,37.18
940,27.1,2017-07-12 17:56:49.663,2017-07-13 21:02:50.897,46.77
941,26.34,2017-07-13 21:02:53.567,2017-07-14 23:23:31.000,44.28
942,4.86,2017-07-24 08:39:42.753,2017-07-24 13:31:10.957,43.77
943,9.24,2017-07-24 13:31:16.220,2017-07-24 22:45:27.043,46.83
944,7.35,2017-07-24 22:45:29.810,2017-07-25 06:06:25.883,47.62
945,17.18,2017-07-25 06:06:31.330,2017-07-25 23:17:36.133,38.61
946,28.38,2017-07-25 23:17:39.497,2017-07-27 03:40:25.317,32.97
947,10.7,2017-07-26 09:25:29.887,2017-07-26 20:07:20.073,35.43
948,7.59,2017-07-27 03:40:30.350,2017-07-27 11:15:41.150,49.12
949,12.64,2017-07-27 11:15:44.443,2017-07-27 23:54:17.290,35.08
950,13.67,2017-07-27 23:54:23.020,2017-07-28 13:34:32.527,46.43
951,54.77,2017-07-28 13:34:35.120,2017-07-30 20:20:50.503,45.55
952,7.46,2017-07-30 20:20:56.183,2017-07-31 03:48:16.477,45.1
953,8.65,2017-07-31 03:48:19.147,2017-07-31 12:27:08.100,38.57
954,8.51,2017-07-31 12:27:12.457,2017-07-31 20:57:37.017,36.18
955,16.2,2017-07-31 20:57:42.440,2017-08-01 13:09:51.297,37.19
956,7.49,2017-08-01 13:09:53.990,2017-08-01 20:39:04.583,38.85
957,10.67,2017-08-01 20:39:09.203,2017-08-02 07:19:15.500,49.14
958,7.36,2017-08-02 07:19:18.950,2017-08-02 14:41:02.477,41.15
959,25.02,2017-08-02 14:41:06.167,2017-08-03 15:42:34.913,41.11
960,6.45,2017-08-03 15:42:38.687,2017-08-03 22:09:32.450,44.05
961,7.93,2017-08-03 22:09:38.010,2017-08-04 06:05:40.810,49.07
962,11.49,2017-08-04 06:05:43.923,2017-08-04 17:35:02.407,48.53
963,18.42,2017-08-04 17:35:05.487,2017-08-05 12:00:27.053,42.52
964,22.68,2017-08-05 12:00:35.130,2017-08-06 10:41:33.397,41.41
965,7.81,2017-08-06 23:22:50.480,2017-08-07 07:11:24.153,33.19
966,9.8,2017-08-07 07:11:26.637,2017-08-07 16:59:31.937,30.85
967,9.05,2017-08-07 16:59:34.543,2017-08-08 02:02:47.733,47.34
968,8.94,2017-08-08 02:02:50.430,2017-08-08 10:59:25.370,31.86
969,9.31,2017-08-08 10:59:28.597,2017-08-08 20:17:54.630,31.39
970,10.29,2017-08-08 20:17:57.490,2017-08-09 06:35:23.297,48.4
971,16.05,2017-08-09 06:35:25.880,2017-08-09 22:38:20.963,49.07
972,6.22,2017-08-09 22:38:24.150,2017-08-10 04:51:30.300,44.94
973,9.6,2017-08-10 04:51:33.140,2017-08-10 14:27:49.827,39.92
974,7.99,2017-08-10 14:27:54.090,2017-08-10 22:27:12.447,31.05
975,13.64,2017-08-10 22:27:16.680,2017-08-11 12:05:32.273,41.51
976,111.9,2017-08-11 12:06:48.643,2017-08-16 04:00:50.580,41.95
977,8.86,2017-08-16 04:00:54.380,2017-08-16 12:52:22.427,33.44
978,9.24,2017-08-16 12:52:25.343,2017-08-16 22:06:44.723,41.12
979,9.6,2017-08-16 22:06:47.430,2017-08-17 07:42:33.357,33.99
980,9.47,2017-08-17 07:42:36.860,2017-08-17 17:10:33.207,31.93
981,16.67,2017-08-17 17:10:36.570,2017-08-18 09:50:57.063,39.83
982,7.78,2017-08-18 09:51:00.077,2017-08-18 17:38:05.967,33.76
983,9.19,2017-08-18 17:38:09.077,2017-08-19 02:49:37.377,32.79
984,21.71,2017-08-19 02:49:39.923,2017-08-20 00:31:59.803,32.74
985,26.41,2017-08-20 00:32:05.593,2017-08-21 02:56:53.263,36.77
986,8.99,2017-08-21 02:56:56.053,2017-08-21 11:56:19.340,36.01
987,10.27,2017-08-21 11:56:21.880,2017-08-21 22:12:19.337,39.74
988,8.0,2017-08-21 22:12:24.917,2017-08-22 06:12:10.490,39.13
989,12.82,2017-08-22 06:12:13.577,2017-08-22 19:01:18.953,41.07
990,17.56,2017-08-23 11:48:58.233,2017-08-24 05:22:16.930,36.98
991,6.61,2017-08-24 05:22:19.140,2017-08-24 11:58:52.663,47.84
992,12.67,2017-08-24 11:58:56.707,2017-08-25 00:39:04.557,36.45
993,11.69,2017-08-25 00:39:08.647,2017-08-25 12:20:20.320,37.94
994,23.5,2017-08-25 12:20:23.800,2017-08-26 11:50:12.400,48.17
995,33.76,2017-08-26 11:50:17.310,2017-08-27 21:35:56.327,35.12
996,7.54,2017-08-27 21:36:03.160,2017-08-28 05:08:17.360,39.06
997,12.17,2017-08-28 05:08:20.083,2017-08-28 17:18:42.517,48.99
998,7.57,2017-08-28 17:18:45.857,2017-08-29 00:52:54.977,38.16
999,13.31,2017-08-29 00:53:01.947,2017-08-29 14:11:52.480,49.73
1000,8.77,2017-08-29 14:11:56.717,2017-08-29 22:58:09.023,40.96
1001,12.91,2017-08-29 22:58:16.350,2017-08-30 11:52:43.650,34.6
1002,8.25,2017-08-30 11:52:47.073,2017-08-30 20:07:58.427,45.81
1003,9.41,2017-08-30 20:08:02.660,2017-08-31 05:32:26.370,32.49
1004,7.38,2017-08-31 05:32:28.933,2017-08-31 12:55:32.673,39.33
1005,20.12,2017-08-31 12:55:39.800,2017-09-01 09:03:02.333,46.99
1006,11.45,2017-08-31 14:06:50.713,2017-09-01 01:33:40.203,40.26
1007,62.22,2017-09-01 09:04:00.503,2017-09-03 23:17:16.793,35.46
1008,7.59,2017-09-03 23:17:21.197,2017-09-04 06:52:54.643,30.46
1009,9.39,2017-09-04 06:52:57.257,2017-09-04 16:16:09.757,43.73
1010,7.62,2017-09-04 16:16:12.593,2017-09-04 23:53:18.590,40.82
1011,9.85,2017-09-04 23:53:21.787,2017-09-05 09:44:20.773,38.49
1012,10.27,2017-09-05 09:44:23.237,2017-09-05 20:00:52.510,35.06
1013,26.46,2017-09-05 20:00:56.503,2017-09-06 22:28:31.153,47.44
1014,7.9,2017-09-06 08:45:03.177,2017-09-06 16:38:45.670,41.09
1015,10.98,2017-09-07 10:55:10.240,2017-09-07 21:53:52.420,48.96
1016,9.7,2017-09-07 21:53:56.287,2017-09-08 07:35:56.907,43.09
1017,8.39,2017-09-08 07:36:02.640,2017-09-08 15:59:18.000,48.14
1018,24.41,2017-09-08 15:59:21.540,2017-09-09 16:24:00.603,45.95
1019,30.1,2017-09-09 16:24:05.090,2017-09-10 22:29:47.893,30.18
1020,13.66,2017-09-10 22:29:52.487,2017-09-11 12:09:32.323,39.14
1021,8.55,2017-09-11 12:09:34.870,2017-09-11 20:42:49.990,31.87
1022,19.33,2017-09-11 20:42:53.860,2017-09-12 16:02:49.890,45.3
1023,7.0,2017-09-12 16:02:52.570,2017-09-12 23:02:57.363,47.36
1024,7.32,2017-09-12 23:03:00.303,2017-09-13 06:22:08.137,34.53
1025,8.08,2017-09-13 06:22:11.767,2017-09-13 14:27:13.297,41.67
1026,7.57,2017-09-13 14:27:16.400,2017-09-13 22:01:23.753,44.94
1027,7.77,2017-09-13 22:01:26.807,2017-09-14 05:47:27.747,43.82
1028,24.67,2017-09-14 05:47:30.183,2017-09-15 06:27:24.523,39.92
1029,8.13,2017-09-15 06:27:27.087,2017-09-15 14:35:12.130,39.1
1030,26.26,2017-09-15 14:35:15.380,2017-09-16 16:50:56.220,41.64
1031,29.21,2017-09-16 16:51:00.807,2017-09-17 22:03:32.873,41.64
1032,9.22,2017-09-17 22:03:37.570,2017-09-18 07:16:57.493,39.18
1033,7.66,2017-09-18 07:17:01.190,2017-09-18 14:56:22.180,36.79
1034,9.28,2017-09-18 14:56:25.433,2017-09-19 00:13:07.103,42.98
1035,8.1,2017-09-19 00:13:12.330,2017-09-19 08:18:57.037,39.29
1036,8.71,2017-09-19 08:18:59.653,2017-09-19 17:01:48.380,49.54
1037,16.53,2017-09-19 17:01:51.400,2017-09-20 09:33:37.730,44.66
1038,8.13,2017-09-20 09:33:40.807,2017-09-20 17:41:32.227,35.0
1039,6.03,2017-09-20 17:41:35.167,2017-09-20 23:43:22.397,37.78
1040,7.74,2017-09-21 14:54:32.293,2017-09-21 22:38:47.540,41.12
1041,7.72,2017-09-21 22:38:51.780,2017-09-22 06:21:57.740,33.19
1042,12.66,2017-09-22 06:22:06.730,2017-09-22 19:01:25.797,41.0
1043,55.94,2017-09-22 19:01:39.320,2017-09-25 02:57:49.807,33.67
1044,12.63,2017-09-25 02:57:54.227,2017-09-25 15:35:33.223,37.54
1045,8.54,2017-09-25 15:35:43.173,2017-09-26 00:07:53.107,48.52
